Time,F4C1Bitrate,F4C1Jitter,F4C1Datagrams,F4C1Delay,F4S1Bitrate,F4S1Jitter,F4S1Datagrams,F4S1Delay,F4F1Bitrate,F4F1Jitter,F4F1Datagrams,F4F1Delay,F4F2Bitrate,F4F2Jitter,F4F2Datagrams,F4F2Delay,F2F4Bitrate,F2F4Jitter,F2F4Datagrams,F2F4Delay,F2S1Bitrate,F2S1Jitter,F2S1Datagrams,F2S1Delay,F2C1Bitrate,F2C1Jitter,F2C1Datagrams,F2C1Delay,F2F1Bitrate,F2F1Jitter,F2F1Datagrams,F2F1Delay,F1F4Bitrate,F1F4Jitter,F1F4Datagrams,F1F4Delay,F1S1Bitrate,F1S1Jitter,F1S1Datagrams,F1S1Delay,F1F2Bitrate,F1F2Jitter,F1F2Datagrams,F1F2Delay,F1C1Bitrate,F1C1Jitter,F1C1Datagrams,F1C1Delay,C1F4Bitrate,C1F4Jitter,C1F4Datagrams,C1F4Delay,C1F2Bitrate,C1F2Jitter,C1F2Datagrams,C1F2Delay,C1F1Bitrate,C1F1Jitter,C1F1Datagrams,C1F1Delay,C1S1Bitrate,C1S1Jitter,C1S1Datagrams,C1S1Delay,S1F2Bitrate,S1F2Jitter,S1F2Datagrams,S1F2Delay,S1F1Bitrate,S1F1Jitter,S1F1Datagrams,S1F1Delay,S1C1Bitrate,S1C1Jitter,S1C1Datagrams,S1C1Delay,S1F4Bitrate,S1F4Jitter,S1F4Datagrams,S1F4Delay
1729951740.67,8.0,1.304,0.0,6.89,40.1,0.65,0.0,6.72,20.8,0.894,0.0,1.87,19.2,1.662,0.0,6.05,20.8,1.645,0.0,12.9,41.6,1.366,0.0,2.12,8.0,2.595,0.0,2.01,19.2,1.184,0.0,4.7,19.2,1.037,0.0,1.02,40.0,0.817,0.0,5.39,20.8,1.105,0.0,6.65,8.0,1.623,0.0,2.31,20.8,0.892,0.0,1.82,20.8,2.035,0.0,4.79,20.8,1.071,0.0,2.15,41.6,1.138,0.0,4.84,20.8,1.605,0.0,1.73,19.2,1.195,0.0,6.63,9.6,2.575,0.0,9.05,20.8,1.344,0.0,8.4
1729951740.77,8.0,1.382,0.0,4.87,40.0,0.514,0.0,4.84,19.2,1.161,0.0,6.72,20.8,1.678,0.0,9.7,19.2,1.889,0.0,8.63,40.0,1.036,0.0,5.44,8.0,2.65,0.0,3.64,20.8,1.027,0.0,1.0,20.8,0.976,0.0,0.756,40.0,0.874,0.0,7.18,19.2,1.051,0.0,4.07,8.01,1.453,0.0,2.47,19.2,1.09,0.0,4.69,19.2,1.921,0.0,6.37,19.2,0.848,0.0,0.79,40.1,1.055,0.0,4.51,19.2,1.552,0.0,8.72,20.8,1.173,0.0,3.99,8.0,2.517,0.0,10.7,20.8,1.138,0.0,6.59
1729951740.87,8.0,1.544,0.0,3.99,40.0,0.526,0.0,5.22,19.2,1.153,0.0,2.58,19.2,1.743,0.0,4.93,19.2,2.137,0.0,7.76,38.4,1.129,0.0,1.89,8.0,3.165,0.0,2.27,19.2,1.033,0.0,1.11,20.8,1.03,0.0,1.76,40.0,0.778,0.0,5.04,20.8,1.078,0.0,3.03,8.0,1.609,0.0,4.03,20.8,1.054,0.0,1.76,19.2,1.988,0.0,8.25,20.8,0.928,0.0,2.22,38.3,1.109,0.0,5.97,20.8,1.572,0.0,1.87,19.2,1.068,0.0,2.97,6.4,2.796,0.0,13.2,19.2,0.966,0.0,0.795
1729951740.97,9.6,1.628,0.0,7.54,40.0,0.639,0.0,8.03,20.8,1.11,0.0,2.6,20.8,1.771,0.0,5.29,20.8,1.985,0.0,12.5,41.6,1.242,0.0,3.42,8.0,3.107,0.0,3.27,20.8,0.949,0.0,4.54,19.2,0.997,0.0,5.19,38.4,0.734,0.0,3.67,19.2,1.077,0.0,7.27,8.0,1.647,0.0,4.08,19.2,1.057,0.0,2.28,20.8,2.32,0.0,10.9,19.2,0.958,0.0,4.92,41.6,1.177,0.0,8.53,19.2,1.639,0.0,3.24,20.8,0.996,0.0,7.3,9.6,2.545,0.0,15.1,20.8,0.974,0.0,0.958
1729951741.07,6.4,1.807,0.0,4.46,40.0,0.753,0.0,5.47,19.2,1.028,0.0,6.84,19.2,1.709,0.0,9.59,19.2,2.192,0.0,8.09,38.4,1.13,0.0,4.76,8.0,3.539,0.0,3.93,19.2,1.177,0.0,1.98,20.8,0.979,0.0,2.22,41.6,0.849,0.0,7.86,20.8,1.001,0.0,3.94,9.59,1.664,0.0,4.34,20.8,0.979,0.0,5.71,19.2,2.115,0.0,9.83,20.8,1.215,0.0,1.5,36.8,1.311,0.0,7.25,20.8,1.492,0.0,3.09,19.2,0.959,0.0,2.92,6.4,3.011,0.0,8.52,19.2,1.102,0.0,0.813
1729951741.17,8.0,1.979,0.0,8.16,40.0,0.729,0.0,8.45,20.8,1.1,0.0,4.03,20.8,2.067,0.0,4.6,20.8,1.953,0.0,13.7,41.5,1.333,0.0,1.98,9.61,3.365,0.0,3.44,20.8,1.324,0.0,5.53,19.2,1.218,0.0,7.38,38.4,0.92,0.0,4.12,19.2,1.28,0.0,7.66,8.0,1.786,0.0,4.76,19.2,1.337,0.0,1.87,19.2,2.287,0.0,10.3,19.2,1.161,0.0,5.7,41.7,1.308,0.0,7.93,19.2,1.761,0.0,3.77,19.2,0.896,0.0,7.3,9.6,2.581,0.0,1.94,20.8,1.315,0.0,0.994
1729951741.27,8.0,1.822,0.0,5.73,40.0,0.719,0.0,5.81,19.2,1.311,0.0,7.64,19.2,2.122,0.0,8.81,20.8,2.216,0.0,8.64,38.4,1.195,0.0,5.65,6.4,3.442,0.0,4.92,19.2,1.202,0.0,1.45,20.8,1.214,0.0,3.07,40.0,0.802,0.0,8.1,20.8,1.219,0.0,4.0,8.0,1.998,0.0,5.38,20.8,1.338,0.0,5.95,20.8,1.905,0.0,11.1,20.8,1.123,0.0,1.94,38.4,1.286,0.0,9.8,20.8,1.778,0.0,4.91,20.8,1.102,0.0,3.72,6.4,2.566,0.0,2.815,19.2,1.151,0.0,0.977
1729951741.37,9.6,1.508,0.0,7.91,40.0,0.613,0.0,8.23,20.8,1.354,0.0,4.2,20.9,2.148,0.0,3.92,19.2,2.093,0.0,12.4,41.6,1.219,0.0,1.92,9.6,2.756,0.0,3.92,20.8,1.141,0.0,6.23,20.8,1.104,0.0,6.65,40.0,0.903,0.0,5.74,19.2,1.207,0.0,7.12,8.0,2.233,0.0,5.99,19.2,1.393,0.0,1.96,19.2,2.327,0.0,12.4,19.2,0.978,0.0,6.59,41.5,1.114,0.0,9.35,19.2,2.01,0.0,2.42,20.8,0.915,0.0,7.26,9.59,2.308,0.0,3.69,20.8,1.109,0.0,0.85
1729951741.47,8.0,1.401,0.0,5.2,40.0,0.724,0.0,5.66,19.2,1.107,0.0,7.57,19.2,2.063,0.0,7.73,20.8,2.157,0.0,7.17,40.0,1.195,0.0,4.19,6.4,2.656,0.0,5.88,19.2,1.059,0.0,1.28,19.2,0.997,0.0,3.68,40.0,0.683,0.0,7.46,20.8,1.138,0.0,3.01,6.4,2.067,0.0,5.96,20.8,1.16,0.0,5.9,20.8,2.034,0.0,14.1,20.8,1.069,0.0,1.22,40.0,1.199,0.0,11.6,20.8,1.983,0.0,3.16,20.8,0.897,0.0,3.9,8.01,2.296,0.0,2.21,19.2,1.082,0.0,1.74
1729951741.57,6.4,1.309,0.0,3.7,40.0,0.618,0.0,4.8,20.8,1.067,0.0,4.24,20.8,1.867,0.0,1.93,19.2,1.998,0.0,6.92,38.4,1.218,0.0,2.44,8.0,2.366,0.0,7.76,20.8,1.217,0.0,1.97,20.8,0.9,0.0,3.44,40.0,0.982,0.0,5.26,19.2,0.964,0.0,3.41,8.0,1.807,0.0,7.17,19.2,1.152,0.0,1.07,19.2,1.731,0.0,13.2,19.2,1.149,0.0,2.61,40.0,1.087,0.0,13.1,19.2,1.771,0.0,4.81,19.2,0.826,0.0,4.0,8.0,2.435,0.0,2.51,20.8,1.269,0.0,1.54
1729951741.67,9.6,1.166,0.0,6.18,40.0,0.597,0.0,5.71,19.2,0.78,0.0,3.66,19.2,1.702,0.0,3.32,20.8,1.864,0.0,9.58,41.7,1.218,0.0,1.81,8.0,2.235,0.0,5.55,19.2,1.122,0.0,2.61,19.2,1.004,0.0,5.75,40.0,0.923,0.0,3.93,20.8,1.064,0.0,4.58,8.0,1.737,0.0,7.9,20.8,1.008,0.0,1.87,20.8,1.662,0.0,8.51,20.8,0.904,0.0,3.75,40.0,1.041,0.0,12.5,20.8,1.645,0.0,3.42,20.8,0.738,0.0,5.05,8.0,2.41,0.0,3.62,19.2,1.167,0.0,2.54
1729951741.77,6.4,1.225,0.0,3.16,40.0,0.712,0.0,4.56,19.2,0.724,0.0,5.75,20.8,1.957,0.0,4.41,19.2,2.244,0.0,6.25,40.0,1.191,0.0,3.01,8.0,2.261,0.0,6.16,20.8,1.156,0.0,1.6,20.8,1.013,0.0,2.77,40.0,0.831,0.0,5.74,19.2,1.108,0.0,1.85,8.0,1.626,0.0,8.32,19.2,1.234,0.0,2.62,20.8,1.275,0.0,2.11,19.2,0.945,0.0,1.76,40.0,1.129,0.0,13.5,19.2,1.834,0.0,3.3,19.2,0.925,0.0,2.05,8.0,2.603,0.0,2.06,20.8,1.104,0.0,1.41
1729951741.87,8.0,1.274,0.0,4.76,40.0,0.621,0.0,4.68,20.8,0.926,0.0,3.42,19.2,2.019,0.0,2.35,19.2,1.998,0.0,8.66,40.0,1.208,0.0,1.68,8.0,2.292,0.0,8.59,19.2,0.998,0.0,2.38,19.2,0.95,0.0,5.03,40.0,0.879,0.0,2.85,20.8,1.084,0.0,4.66,8.0,1.668,0.0,6.37,20.8,1.264,0.0,1.77,19.2,1.523,0.0,2.45,20.8,0.828,0.0,3.68,40.0,1.251,0.0,15.1,20.8,1.852,0.0,2.42,20.8,0.832,0.0,4.1,8.0,2.806,0.0,4.4,19.2,1.066,0.0,2.14
1729951741.97,8.01,1.48,0.0,3.69,41.6,0.67,0.0,4.42,20.7,0.834,0.0,5.13,20.9,1.838,0.0,4.55,20.8,1.888,0.0,6.44,40.0,1.219,0.0,3.27,9.6,2.47,0.0,7.33,20.7,0.956,0.0,0.913,20.8,0.858,0.0,2.6,38.4,0.54,0.0,5.41,19.2,1.022,0.0,2.27,8.0,1.654,0.0,0.786,19.2,1.137,0.0,2.8,20.8,1.382,0.0,1.97,19.2,1.026,0.0,1.67,40.0,1.266,0.0,1.91,19.2,1.851,0.0,2.95,19.2,0.921,0.0,2.25,8.01,2.162,0.0,3.32,20.8,0.975,0.0,1.93
1729951742.07,8.0,1.786,0.0,3.61,38.4,0.801,0.0,3.9,19.2,0.864,0.0,3.8,19.2,1.562,0.0,2.19,19.2,1.578,0.0,6.63,38.2,1.276,0.0,2.27,8.01,2.85,0.0,9.31,19.3,1.191,0.0,2.74,19.2,0.943,0.0,3.01,40.0,0.536,0.0,4.47,20.8,0.915,0.0,2.74,8.01,1.577,0.0,1.66,20.8,1.034,0.0,0.986,19.2,1.451,0.0,1.61,20.8,1.142,0.0,2.49,40.0,1.497,0.0,3.29,20.8,1.606,0.0,5.99,20.8,0.801,0.0,2.09,6.4,2.023,0.0,3.18,19.2,1.204,0.0,1.9
1729951742.17,8.0,1.409,0.0,6.38,41.6,0.546,0.0,5.79,20.8,0.735,0.0,3.12,20.8,1.726,0.0,3.63,20.8,1.297,0.0,9.92,41.9,0.999,0.0,2.4,7.99,2.212,0.0,8.53,20.8,1.113,0.0,4.69,20.8,0.906,0.0,5.07,41.6,0.541,0.0,3.28,19.2,0.983,0.0,5.61,9.6,1.77,0.0,2.24,19.3,0.838,0.0,1.21,20.8,1.501,0.0,2.16,19.2,0.937,0.0,4.2,40.0,0.915,0.0,2.31,19.2,1.435,0.0,5.09,19.2,0.641,0.0,3.15,9.59,1.814,0.0,3.7,20.8,1.185,0.0,2.3
1729951742.27,8.0,1.168,0.0,3.09,38.4,0.641,0.0,3.57,19.2,0.571,0.0,6.02,19.2,1.683,0.0,6.12,19.2,1.581,0.0,5.2,39.9,1.531,0.0,1.97,8.0,1.914,0.0,7.79,19.2,1.138,0.0,2.17,19.2,0.974,0.0,1.43,41.6,0.47,0.0,6.0,20.8,1.156,0.0,2.32,6.39,1.484,0.0,1.23,20.8,1.022,0.0,3.52,20.8,1.154,0.0,1.95,20.8,0.862,0.0,1.36,40.0,1.052,0.0,2.02,20.8,1.595,0.0,2.27,20.8,0.781,0.0,1.23,6.4,1.805,0.0,2.24,19.2,1.09,0.0,1.25
1729951742.37,8.0,1.183,0.0,4.74,41.6,0.591,0.0,3.62,20.8,0.712,0.0,2.32,19.2,1.556,0.0,3.2,19.2,1.228,0.0,7.47,40.1,1.133,0.0,1.75,7.99,1.925,0.0,10.3,20.8,0.967,0.0,4.08,20.8,0.921,0.0,3.89,40.0,0.473,0.0,2.85,19.2,1.037,0.0,4.66,8.0,1.173,0.0,2.16,19.2,0.952,0.0,1.5,19.2,1.213,0.0,3.14,19.2,0.774,0.0,3.24,40.0,0.949,0.0,2.75,19.2,1.613,0.0,4.95,19.2,0.81,0.0,1.68,8.0,2.065,0.0,4.34,20.8,0.998,0.0,2.17
1729951742.47,8.0,1.365,0.0,3.39,38.4,0.871,0.0,3.59,20.8,0.697,0.0,4.45,20.8,1.545,0.0,4.14,20.8,1.403,0.0,5.57,40.0,1.729,0.0,2.88,8.01,2.198,0.0,13.1,19.2,1.026,0.0,2.15,19.2,0.859,0.0,1.85,38.4,0.604,0.0,4.79,20.7,0.913,0.0,2.47,8.0,0.973,0.0,1.2,19.2,0.715,0.0,1.58,20.8,1.249,0.0,2.08,20.8,0.935,0.0,1.49,40.0,1.172,0.0,2.18,19.2,1.442,0.0,6.74,20.8,0.767,0.0,1.14,8.0,2.468,0.0,2.55,19.2,1.154,0.0,1.08
1729951742.57,8.0,1.684,0.0,3.26,41.6,0.771,0.0,3.39,19.2,0.761,0.0,3.38,19.2,1.237,0.0,3.35,20.8,1.344,0.0,6.38,40.0,1.29,0.0,1.91,7.99,2.777,0.0,16.7,20.8,1.146,0.0,3.14,20.8,1.08,0.0,3.05,41.6,0.547,0.0,3.64,19.3,1.097,0.0,3.28,8.0,1.084,0.0,3.22,20.8,0.741,0.0,1.13,19.2,1.373,0.0,3.23,19.2,0.963,0.0,2.38,40.0,1.285,0.0,5.09,19.2,1.705,0.0,11.8,19.2,0.914,0.0,1.87,8.0,2.866,0.0,3.13,20.8,1.112,0.0,1.82
1729951742.67,8.0,1.627,0.0,4.11,40.0,0.626,0.0,3.39,20.8,0.83,0.0,3.16,20.8,1.806,0.0,4.1,20.8,1.208,0.0,6.49,40.0,1.125,0.0,2.07,8.01,2.685,0.0,16.3,19.2,1.211,0.0,2.05,19.2,1.091,0.0,2.51,40.0,0.565,0.0,3.66,20.8,1.15,0.0,3.16,8.01,1.228,0.0,1.65,20.8,0.788,0.0,1.38,20.8,1.352,0.0,1.87,20.8,0.852,0.0,1.88,41.6,1.067,0.0,1.77,20.8,1.577,0.0,12.2,20.8,0.723,0.0,0.961,8.0,3.031,0.0,3.5,19.2,1.254,0.0,1.25
1729951742.77,8.0,1.586,0.0,2.76,38.4,0.793,0.0,3.23,19.2,0.704,0.0,3.97,19.2,1.531,0.0,4.01,19.2,1.202,0.0,5.56,40.0,1.305,0.0,1.99,8.0,2.664,0.0,1.92,20.8,1.184,0.0,2.1,19.2,1.109,0.0,2.89,38.4,0.478,0.0,3.92,19.2,1.189,0.0,2.68,8.0,1.238,0.0,2.05,19.2,0.77,0.0,1.02,19.2,1.278,0.0,1.79,19.2,0.771,0.0,2.48,38.4,1.465,0.0,3.17,20.8,1.811,0.0,12.6,19.2,0.958,0.0,2.04,8.0,2.797,0.0,2.46,20.8,1.23,0.0,1.23
1729951742.87,8.0,1.751,0.0,3.97,40.0,0.686,0.0,3.24,20.8,0.809,0.0,2.95,20.8,1.332,0.0,4.41,20.8,1.397,0.0,6.5,40.0,1.297,0.0,1.74,8.0,2.803,0.0,1.94,20.8,0.983,0.0,1.58,20.8,0.981,0.0,2.45,41.6,0.523,0.0,2.65,20.8,1.008,0.0,3.54,8.01,1.099,0.0,2.64,20.8,0.756,0.0,1.82,20.8,1.337,0.0,2.36,20.8,0.68,0.0,3.05,41.6,1.247,0.0,3.26,19.2,1.493,0.0,11.45,20.8,0.884,0.0,1.33,8.0,2.311,0.0,3.82,19.2,1.03,0.0,1.09
1729951742.97,8.0,1.566,0.0,2.54,41.6,0.815,0.0,3.25,19.2,0.784,0.0,4.11,20.8,1.346,0.0,4.13,19.2,1.344,0.0,4.97,40.0,1.226,0.0,2.85,8.0,2.984,0.0,3.23,19.2,1.003,0.0,1.44,20.8,0.9,0.0,2.07,38.4,0.541,0.0,3.34,19.2,1.006,0.0,2.43,7.99,1.255,0.0,1.53,19.2,0.793,0.0,1.32,19.2,1.452,0.0,1.92,19.2,0.95,0.0,1.49,40.0,1.27,0.0,2.75,19.2,1.189,0.0,10.3,19.2,0.904,0.0,1.05,7.99,2.05,0.0,2.0,20.8,0.997,0.0,0.71
1729951743.07,8.0,1.303,0.0,3.0,38.4,0.836,0.0,2.42,20.8,0.836,0.0,2.47,19.2,1.331,0.0,4.16,20.8,1.218,0.0,6.47,40.0,0.993,0.0,1.86,6.41,2.418,0.0,1.98,20.8,1.144,0.0,2.16,19.2,0.848,0.0,2.41,41.6,0.452,0.0,3.07,20.8,0.794,0.0,3.47,7.99,1.318,0.0,3.09,20.8,0.756,0.0,1.04,20.8,1.492,0.0,3.06,20.8,0.973,0.0,3.01,40.0,1.11,0.0,5.65,20.8,1.131,0.0,10.55,20.8,0.78,0.0,0.793,7.98,1.727,0.0,2.92,19.2,1.145,0.0,1.57
1729951743.17,8.0,1.006,0.0,3.05,40.0,0.625,0.0,3.65,19.2,0.784,0.0,3.23,20.8,1.153,0.0,3.42,19.2,1.143,0.0,6.55,40.0,1.201,0.0,2.48,9.59,2.004,0.0,3.44,19.2,1.27,0.0,1.06,20.8,1.025,0.0,1.27,38.4,0.538,0.0,2.97,19.2,1.168,0.0,3.5,9.6,1.555,0.0,1.39,19.2,0.67,0.0,0.987,19.2,1.393,0.0,2.07,19.2,0.872,0.0,1.78,40.0,1.035,0.0,2.18,20.8,1.057,0.0,10.8,19.2,0.626,0.0,2.65,8.02,1.615,0.0,2.21,20.8,1.216,0.0,1.73
1729951743.27,8.0,1.221,0.0,2.5,40.0,0.769,0.0,2.78,20.8,0.647,0.0,2.08,19.2,1.229,0.0,4.26,20.8,1.148,0.0,6.35,38.4,1.19,0.0,2.88,6.4,2.118,0.0,2.25,19.2,0.971,0.0,1.78,19.2,1.035,0.0,1.93,40.0,0.514,0.0,3.82,20.8,1.12,0.0,2.62,6.4,1.274,0.0,2.13,20.8,0.575,0.0,0.983,19.2,1.363,0.0,3.44,20.8,0.928,0.0,2.13,38.3,1.297,0.0,4.0,19.2,0.908,0.0,10.3,20.8,1.038,0.0,3.06,8.01,1.603,0.0,1.91,19.2,1.049,0.0,1.07
1729951743.37,8.0,1.312,0.0,6.99,40.0,0.73,0.0,3.26,19.1,0.99,0.0,2.6,20.8,1.222,0.0,4.28,19.2,1.304,0.0,12.6,41.6,1.441,0.0,2.23,9.59,2.276,0.0,2.64,20.8,0.922,0.0,6.63,20.8,0.958,0.0,6.08,41.6,0.681,0.0,3.07,19.2,1.004,0.0,2.605,8.0,1.351,0.0,1.12,19.2,0.769,0.0,0.94,20.8,1.408,0.0,2.13,19.2,0.788,0.0,6.78,41.6,1.259,0.0,1.95,20.8,1.014,0.0,12.0,19.2,1.019,0.0,6.69,7.99,1.96,0.0,1.76,19.2,0.895,0.0,1.73
1729951743.47,8.01,1.258,0.0,2.18,40.0,0.904,0.0,3.74,19.3,0.939,0.0,6.41,19.2,1.3,0.0,10.4,20.8,1.474,0.0,5.51,41.6,1.508,0.0,4.12,6.4,2.283,0.0,2.33,19.2,0.862,0.0,1.4,19.2,0.802,0.0,1.36,38.4,0.622,0.0,7.71,20.8,0.926,0.0,2.59,7.99,1.185,0.0,1.57,20.8,0.718,0.0,6.26,20.8,1.394,0.0,2.6,20.8,1.0,0.0,1.79,40.0,1.512,0.0,2.49,20.8,1.326,0.0,12.3,20.8,1.09,0.0,2.5,8.01,2.15,0.0,1.82,20.8,0.829,0.0,0.823
1729951743.57,8.01,1.194,0.0,2.35,38.4,0.497,0.0,2.92,20.8,0.981,0.0,2.29,20.8,1.329,0.0,4.32,19.2,1.324,0.0,6.84,38.4,1.396,0.0,1.83,7.99,2.256,0.0,2.19,20.8,0.963,0.0,1.19,20.8,0.922,0.0,0.939,41.6,0.588,0.0,2.68,19.2,0.909,0.0,3.52,8.01,1.045,0.0,2.18,19.2,0.788,0.0,1.36,19.2,1.509,0.0,2.32,19.2,1.115,0.0,3.01,40.0,1.351,0.0,2.19,19.2,1.287,0.0,3.25,19.2,0.91,0.0,3.63,8.0,2.431,0.0,3.32,19.2,0.963,0.0,1.85
1729951743.67,7.99,1.306,0.0,2.07,41.6,0.431,0.0,3.82,20.8,0.781,0.0,3.27,19.2,1.374,0.0,3.96,20.8,1.294,0.0,6.43,40.0,1.232,0.0,3.8,8.01,2.47,0.0,4.87,19.2,0.962,0.0,1.7,19.2,1.016,0.0,1.66,40.0,0.66,0.0,3.64,20.8,1.068,0.0,3.54,9.6,0.954,0.0,1.23,20.8,0.702,0.0,1.38,20.8,1.288,0.0,2.35,20.8,0.89,0.0,1.59,40.0,1.227,0.0,2.2,20.8,1.095,0.0,1.8,20.8,0.74,0.0,2.61,7.99,2.146,0.0,2.07,20.8,0.873,0.0,0.951
1729951743.77,8.0,1.336,0.0,2.92,40.0,0.344,0.0,4.225,19.2,0.737,0.0,2.34,20.8,1.261,0.0,4.74,19.2,1.41,0.0,7.38,36.8,0.677,0.0,3.07,7.99,2.294,0.0,1.61,19.2,0.703,0.0,2.8,19.2,1.193,0.0,1.72,40.0,0.615,0.0,4.55,19.2,1.112,0.0,3.48,8.0,0.908,0.0,2.1,19.2,0.697,0.0,2.09,19.2,1.334,0.0,2.92,19.2,0.928,0.0,3.85,35.2,0.644,0.0,2.82,19.2,1.024,0.0,1.88,19.2,0.85,0.0,3.67,8.0,1.888,0.0,2.2,20.8,0.83,0.0,0.891
1729951743.87,8.0,1.259,0.0,7.07,41.5,0.578,0.0,4.63,20.8,0.992,0.0,3.75,19.2,1.528,0.0,4.86,20.8,1.668,0.0,13.6,41.6,1.422,0.0,2.49,8.0,2.368,0.0,3.09,20.8,0.984,0.0,7.09,20.8,1.24,0.0,6.1,40.0,0.707,0.0,3.1,19.2,1.014,0.0,5.92,6.4,1.353,0.0,1.25,20.8,0.846,0.0,1.79,20.8,1.515,0.0,2.36,20.8,0.734,0.0,7.31,41.5,0.844,0.0,2.61,20.8,1.572,0.0,1.945,20.8,1.167,0.0,7.96,8.01,2.048,0.0,2.03,19.2,1.1,0.0,1.62
1729951743.97,8.01,1.166,0.0,5.31,38.4,0.499,0.0,8.21,19.2,1.164,0.0,7.5,20.8,1.746,0.0,10.9,19.2,1.563,0.0,11.2,40.0,0.885,0.0,5.49,8.01,2.449,0.0,4.53,20.8,0.836,0.0,5.23,19.2,0.935,0.0,5.27,38.4,0.712,0.0,8.31,20.8,0.911,0.0,8.36,8.0,1.532,0.0,1.75,19.2,1.076,0.0,6.66,19.2,1.703,0.0,3.21,19.2,0.922,0.0,5.84,40.0,0.848,0.0,2.86,19.2,1.629,0.0,2.01,19.2,1.093,0.0,6.18,8.0,2.008,0.0,1.62,20.8,0.91,0.0,0.816
1729951744.07,8.0,1.367,0.0,5.79,41.6,0.564,0.0,6.58,19.2,1.086,0.0,5.78,19.2,1.456,0.0,8.0,20.8,1.483,0.0,11.3,41.6,0.844,0.0,2.21,8.01,2.637,0.0,2.37,19.2,0.802,0.0,5.66,20.8,0.917,0.0,4.59,41.6,0.689,0.0,6.85,20.8,0.768,0.0,6.29,8.01,1.451,0.0,1.42,20.8,0.819,0.0,4.09,19.2,1.76,0.0,3.7,20.8,0.907,0.0,7.0,41.6,0.954,0.0,2.22,20.8,1.601,0.0,2.835,20.8,0.954,0.0,7.32,8.0,1.865,0.0,2.76,19.2,0.921,0.0,1.54
1729951744.17,8.0,1.254,0.0,5.85,40.0,0.369,0.0,6.98,20.8,0.923,0.0,6.13,20.8,1.446,0.0,9.4,19.2,1.41,0.0,12.3,40.0,0.994,0.0,3.53,7.99,2.672,0.0,6.97,20.8,0.938,0.0,6.36,19.2,0.951,0.0,5.71,38.4,0.675,0.0,6.6,19.2,0.805,0.0,6.645,9.6,1.497,0.0,1.33,19.2,0.781,0.0,4.96,20.8,1.482,0.0,2.99,19.2,0.814,0.0,6.55,40.0,1.022,0.0,2.37,19.2,1.312,0.0,3.66,19.2,0.849,0.0,6.7,8.0,1.879,0.0,2.28,20.8,0.928,0.0,1.34
1729951744.27,8.0,1.304,0.0,7.67,38.3,0.452,0.0,7.1,20.8,0.83,0.0,6.72,19.2,1.374,0.0,8.94,20.8,1.557,0.0,13.8,41.6,0.833,0.0,2.91,8.0,2.814,0.0,1.9,20.8,0.802,0.0,7.32,20.8,0.907,0.0,6.72,41.6,0.729,0.0,7.73,20.8,0.725,0.0,7.0,6.4,1.612,0.0,2.35,20.8,0.897,0.0,5.55,20.8,1.433,0.0,3.52,19.2,0.93,0.0,7.9,41.6,0.911,0.0,3.85,20.8,1.231,0.0,3.0,19.2,0.885,0.0,8.36,8.0,1.942,0.0,2.91,19.2,0.874,0.0,1.35
1729951744.37,8.0,1.335,0.0,9.28,41.6,0.614,0.0,7.89,19.2,0.916,0.0,8.08,20.8,1.582,0.0,11.2,19.2,1.74,0.0,16.5,40.0,0.819,0.0,5.76,8.0,2.987,0.0,3.24,19.2,0.838,0.0,8.46,19.2,1.037,0.0,8.84,38.4,0.763,0.0,8.38,19.2,0.778,0.0,8.62,8.0,1.702,0.0,0.971,19.2,0.943,0.0,6.12,19.2,1.734,0.0,2.99,20.7,1.045,0.0,9.4,40.0,0.85,0.0,2.58,19.2,1.573,0.0,2.34,20.8,0.947,0.0,9.92,7.99,2.229,0.0,2.49,20.8,0.876,0.0,2.4
1729951744.47,8.01,1.436,0.0,9.52,40.0,0.418,0.0,9.71,20.8,1.024,0.0,8.66,19.2,1.661,0.0,13.8,20.8,1.631,0.0,17.7,40.0,0.865,0.0,8.02,8.0,3.141,0.0,4.54,20.8,0.812,0.0,10.2,19.2,1.082,0.0,9.7,41.6,0.76,0.0,10.1,20.8,0.805,0.0,10.1,8.0,1.85,0.0,1.51,20.8,0.96,0.0,9.44,20.8,1.901,0.0,4.99,19.3,0.983,0.0,10.5,40.0,0.846,0.0,2.58,20.8,1.538,0.0,2.36,19.2,0.952,0.0,11.1,9.61,2.495,0.0,2.04,19.2,0.886,0.0,1.11
1729951744.57,7.99,1.431,0.0,10.0,40.0,0.494,0.0,10.6,19.2,0.992,0.0,10.6,20.8,1.676,0.0,15.4,19.2,1.802,0.0,17.6,40.0,0.723,0.0,9.36,8.0,3.08,0.0,2.34,19.2,0.774,0.0,10.75,20.8,1.023,0.0,9.92,38.4,0.69,0.0,10.2,19.2,0.756,0.0,11.6,8.0,1.852,0.0,1.18,19.2,0.938,0.0,10.6,19.2,1.827,0.0,2.53,20.8,1.067,0.0,10.1,40.0,0.767,0.0,2.77,19.2,1.571,0.0,2.06,20.8,0.913,0.0,10.3,8.0,2.451,0.0,3.21,20.8,0.827,0.0,2.34
