Time,F1S1Bitrate,F1S1Jitter,F1S1Datagrams,F1S1Delay,F1F4Bitrate,F1F4Jitter,F1F4Datagrams,F1F4Delay,F1F2Bitrate,F1F2Jitter,F1F2Datagrams,F1F2Delay,F1C1Bitrate,F1C1Jitter,F1C1Datagrams,F1C1Delay
1729951280.16,40.0,0.857,0.0,6.87,20.8,1.167,0.0,9.05,20.8,1.122,0.0,6.19,8.0,1.554,0.0,8.0
1729951280.26,41.6,0.723,0.0,6.75,19.2,0.984,0.0,10.2,19.2,1.125,0.0,5.01,9.61,1.442,0.0,9.85
1729951280.36,40.0,0.83,0.0,6.19,19.2,0.72,0.0,7.69,20.8,0.763,0.0,5.29,6.4,1.252,0.0,6.83
1729951280.46,38.4,0.835,0.0,5.31,20.8,0.845,0.0,5.65,19.2,0.748,0.0,2.54,8.0,1.259,0.0,5.94
1729951280.56,38.3,0.951,0.0,4.95,20.8,0.779,0.0,6.68,20.8,0.901,0.0,4.34,7.99,1.254,0.0,7.32
1729951280.66,41.6,0.816,0.0,7.27,20.8,0.824,0.0,9.02,19.2,0.965,0.0,6.545,8.01,1.476,0.0,9.09
1729951280.76,38.4,0.772,0.0,8.03,19.2,0.976,0.0,13.1,20.8,1.001,0.0,8.75,7.99,1.592,0.0,13.7
1729951280.86,40.0,0.89,0.0,8.87,19.2,0.891,0.0,9.63,19.2,0.963,0.0,8.86,7.99,1.477,0.0,9.67
1729951280.96,40.0,0.868,0.0,8.94,20.8,0.871,0.0,9.72,20.8,0.894,0.0,9.41,8.01,1.38,0.0,9.71
1729951281.06,40.0,0.85,0.0,10.0,20.8,0.844,0.0,9.08,19.2,0.998,0.0,6.48,8.0,1.401,0.0,9.65
1729951281.16,41.6,0.817,0.0,10.9,19.2,0.97,0.0,9.35,20.8,1.1,0.0,1.73,8.0,1.509,0.0,9.99
1729951281.26,40.0,0.674,0.0,1.28,19.2,0.955,0.0,13.1,19.2,1.08,0.0,1.48,8.01,1.709,0.0,12.6
1729951281.36,38.5,0.412,0.0,1.89,20.8,0.806,0.0,9.81,19.2,0.87,0.0,1.54,8.0,1.583,0.0,10.0
1729951281.46,41.6,0.652,0.0,1.66,19.2,0.965,0.0,10.0,19.2,0.707,0.0,1.1,7.99,1.479,0.0,9.73
1729951281.56,40.0,0.512,0.0,1.43,20.8,0.913,0.0,7.09,20.8,0.831,0.0,1.55,8.0,1.419,0.0,6.92
1729951281.66,40.0,0.494,0.0,1.0,19.2,0.885,0.0,3.64,19.2,0.88,0.0,1.485,8.0,1.612,0.0,2.71
1729951281.76,40.0,0.459,0.0,2.67,20.8,0.734,0.0,5.54,20.8,0.825,0.0,1.42,8.01,1.746,0.0,5.66
1729951281.86,40.0,0.428,0.0,0.944,19.2,0.671,0.0,3.18,20.8,0.64,0.0,1.26,7.99,1.445,0.0,3.07
1729951281.96,40.0,0.788,0.0,0.86,20.8,1.084,0.0,3.94,19.2,0.927,0.0,1.05,8.0,1.153,0.0,3.49
1729951282.06,40.0,0.597,0.0,1.83,19.2,1.012,0.0,3.47,19.2,1.069,0.0,1.15,7.99,0.964,0.0,3.2
1729951282.16,40.0,0.655,0.0,2.81,20.8,0.863,0.0,3.04,20.8,1.005,0.0,1.43,8.01,1.192,0.0,3.09
1729951282.26,40.0,0.564,0.0,3.74,20.8,0.84,0.0,7.6,19.2,1.075,0.0,1.71,7.99,1.118,0.0,4.5
1729951282.36,39.8,0.678,0.0,2.29,19.2,0.939,0.0,3.94,20.7,1.02,0.0,1.99,8.01,1.036,0.0,2.93
1729951282.46,40.2,0.658,0.0,3.13,19.2,1.22,0.0,4.98,19.3,0.988,0.0,1.2,8.0,1.183,0.0,4.91
1729951282.56,40.0,0.767,0.0,1.62,20.8,1.241,0.0,3.85,20.8,1.383,0.0,1.46,7.99,1.409,0.0,3.78
1729951282.66,40.0,0.725,0.0,3.93,20.8,1.258,0.0,4.39,19.2,1.5,0.0,1.4,8.01,1.501,0.0,5.43
1729951282.76,40.0,0.613,0.0,4.44,19.2,1.156,0.0,8.38,20.8,1.285,0.0,2.05,8.0,1.224,0.0,9.35
1729951282.86,40.0,0.69,0.0,2.67,19.2,1.05,0.0,3.21,19.2,1.097,0.0,3.1,7.99,1.145,0.0,4.44
1729951282.96,41.6,0.874,0.0,3.25,20.8,1.421,0.0,4.28,20.8,0.993,0.0,1.2,8.0,1.092,0.0,4.97
1729951283.06,39.9,0.76,0.0,1.92,20.8,1.309,0.0,2.79,19.2,1.294,0.0,0.801,9.59,1.016,0.0,4.1
1729951283.16,40.0,0.786,0.0,3.16,19.2,1.436,0.0,4.66,20.8,1.451,0.0,2.54,6.4,1.113,0.0,4.99
1729951283.26,40.0,0.647,0.0,5.53,19.2,1.158,0.0,6.58,19.2,1.356,0.0,4.49,9.6,1.202,0.0,6.28
1729951283.36,40.0,0.661,0.0,1.97,20.8,1.123,0.0,3.74,20.8,1.15,0.0,5.59,6.4,1.47,0.0,3.94
1729951283.46,40.0,0.697,0.0,2.18,20.8,1.255,0.0,4.71,19.2,0.982,0.0,3.14,9.59,1.22,0.0,3.82
1729951283.56,40.0,0.778,0.0,2.58,19.2,1.288,0.0,4.08,20.8,1.196,0.0,3.46,6.4,1.182,0.0,2.57
1729951283.66,40.0,0.76,0.0,2.61,19.2,1.324,0.0,4.84,19.2,1.221,0.0,2.49,9.6,1.018,0.0,3.61
1729951283.76,40.0,0.695,0.0,4.47,20.8,1.026,0.0,5.74,20.8,1.065,0.0,4.38,6.4,1.021,0.0,5.44
1729951283.86,40.0,0.649,0.0,1.85,19.2,1.066,0.0,4.05,19.2,1.007,0.0,5.61,9.59,0.957,0.0,3.69
1729951283.96,38.4,0.748,0.0,2.08,20.8,1.053,0.0,4.37,20.8,0.753,0.0,4.02,6.4,1.205,0.0,3.61
1729951284.06,41.6,0.776,0.0,2.49,19.2,1.162,0.0,3.08,19.2,0.958,0.0,2.76,9.61,1.334,0.0,2.89
1729951284.16,38.4,0.726,0.0,4.6,20.8,1.15,0.0,4.65,20.8,0.989,0.0,3.11,6.41,1.636,0.0,4.58
1729951284.26,39.9,0.647,0.0,4.59,19.2,1.036,0.0,4.85,19.2,0.932,0.0,5.36,7.99,1.743,0.0,4.54
1729951284.36,41.7,0.759,0.0,3.12,20.8,1.133,0.0,4.0,20.8,0.884,0.0,5.39,8.0,1.528,0.0,3.71
1729951284.46,38.4,0.934,0.0,1.34,19.2,1.098,0.0,2.32,19.2,0.831,0.0,3.46,8.0,1.327,0.0,3.92
1729951284.56,41.6,0.779,0.0,1.63,19.2,0.894,0.0,2.89,20.8,0.806,0.0,3.34,8.0,1.185,0.0,3.43
1729951284.66,38.4,0.772,0.0,2.07,20.8,0.848,0.0,2.76,19.2,0.942,0.0,2.73,8.01,1.223,0.0,2.77
1729951284.76,40.0,0.638,0.0,2.59,20.8,0.829,0.0,3.68,20.8,0.892,0.0,4.21,7.99,1.322,0.0,2.98
1729951284.86,40.0,0.528,0.0,1.83,19.2,0.687,0.0,4.28,19.2,0.886,0.0,4.04,8.01,1.307,0.0,1.93
1729951284.96,40.0,0.924,0.0,1.18,20.8,0.706,0.0,3.61,20.8,0.766,0.0,3.59,8.01,1.445,0.0,0.682
1729951285.06,40.0,0.79,0.0,1.15,19.2,0.833,0.0,3.14,20.8,0.822,0.0,3.06,7.99,1.598,0.0,3.46
1729951285.16,40.0,0.9,0.0,1.74,20.8,1.031,0.0,4.05,19.2,0.973,0.0,1.94,8.0,1.502,0.0,5.65
1729951285.26,40.0,0.944,0.0,2.13,19.2,1.052,0.0,2.96,20.8,1.077,0.0,2.56,8.0,1.35,0.0,4.46
1729951285.36,40.0,0.753,0.0,2.35,20.8,0.942,0.0,3.16,19.2,1.117,0.0,2.04,8.0,1.253,0.0,4.78
1729951285.46,38.4,0.961,0.0,2.0,19.2,0.902,0.0,1.94,19.2,0.913,0.0,1.62,8.0,1.247,0.0,5.04
1729951285.56,40.1,0.528,0.0,2.1,20.8,0.998,0.0,3.38,20.8,1.14,0.0,1.06,7.99,1.333,0.0,4.76
1729951285.66,39.9,0.609,0.0,4.42,19.2,1.133,0.0,6.7,19.2,1.323,0.0,1.75,8.0,1.419,0.0,7.86
1729951285.76,41.6,0.639,0.0,5.47,20.8,1.052,0.0,7.87,20.8,1.229,0.0,4.77,8.0,1.416,0.0,7.99
1729951285.86,40.0,0.609,0.0,4.64,19.2,1.16,0.0,6.66,19.2,1.213,0.0,6.46,8.0,1.48,0.0,6.57
1729951285.96,40.0,0.58,0.0,4.22,20.8,0.845,0.0,5.45,20.8,0.994,0.0,4.42,8.0,1.597,0.0,5.97
1729951286.06,40.0,0.522,0.0,3.1,19.2,1.129,0.0,5.17,19.2,1.076,0.0,3.84,8.0,1.349,0.0,5.33
1729951286.16,40.1,0.567,0.0,3.7,20.8,1.1,0.0,4.85,20.8,1.289,0.0,4.07,8.0,1.271,0.0,5.8
1729951286.26,41.5,0.634,0.0,7.64,20.8,1.003,0.0,8.4,19.2,1.165,0.0,3.46,8.02,1.116,0.0,7.82
1729951286.36,40.0,0.561,0.0,4.15,19.2,0.997,0.0,6.5,20.8,1.072,0.0,6.88,8.0,1.05,0.0,5.77
1729951286.46,38.4,0.563,0.0,4.58,20.8,0.766,0.0,4.6,19.2,0.877,0.0,3.18,7.99,1.025,0.0,6.02
1729951286.56,40.0,0.534,0.0,4.77,19.2,0.976,0.0,5.58,20.8,1.028,0.0,4.43,8.01,0.988,0.0,5.7
1729951286.66,41.6,0.628,0.0,5.83,20.8,0.902,0.0,6.44,19.2,1.197,0.0,4.2,9.59,1.206,0.0,7.83
1729951286.76,40.0,0.638,0.0,7.87,19.2,1.106,0.0,7.42,20.8,1.208,0.0,5.02,6.4,1.497,0.0,8.12
1729951286.86,40.0,0.746,0.0,9.4,19.2,1.112,0.0,8.49,20.8,1.266,0.0,6.62,9.6,1.602,0.0,9.18
1729951286.96,38.4,0.677,0.0,9.19,20.8,1.132,0.0,9.56,19.2,1.219,0.0,7.57,6.4,1.61,0.0,9.0
1729951287.06,41.6,0.706,0.0,9.84,19.2,1.275,0.0,9.23,19.2,1.297,0.0,7.45,9.6,1.688,0.0,8.95
1729951287.16,40.0,0.83,0.0,10.7,20.8,1.321,0.0,9.64,20.8,1.441,0.0,8.76,6.4,1.757,0.0,10.0
1729951287.26,40.0,0.679,0.0,10.0,20.8,1.3,0.0,10.8,19.2,1.535,0.0,10.3,9.6,1.746,0.0,11.0
1729951287.36,38.4,0.732,0.0,1.16,19.2,1.172,0.0,10.7,20.8,1.241,0.0,6.6,6.4,1.726,0.0,7.91
1729951287.46,41.5,0.556,0.0,3.37,19.2,1.091,0.0,7.15,19.2,1.157,0.0,1.22,9.61,1.699,0.0,3.76
1729951287.56,40.0,0.638,0.0,1.77,20.8,1.1,0.0,2.68,20.8,0.981,0.0,1.12,6.4,1.855,0.0,3.23
1729951287.66,40.0,0.726,0.0,1.6,19.2,1.361,0.0,1.77,19.2,1.069,0.0,0.838,9.61,1.837,0.0,2.6
1729951287.76,40.0,0.657,0.0,2.13,20.8,1.246,0.0,1.47,20.8,1.181,0.0,2.74,6.4,1.573,0.0,3.31
1729951287.86,38.4,0.658,0.0,1.34,19.2,0.941,0.0,2.033,19.2,0.874,0.0,4.15,8.0,1.43,0.0,2.21
1729951287.96,41.7,0.575,0.0,2.04,20.8,0.899,0.0,2.597,20.8,0.814,0.0,2.45,8.0,1.263,0.0,3.66
1729951288.06,40.0,0.712,0.0,0.835,20.8,0.977,0.0,3.16,19.2,0.717,0.0,3.76,9.59,1.054,0.0,3.33
1729951288.16,40.0,0.778,0.0,3.56,19.2,1.247,0.0,1.65,19.2,0.877,0.0,4.44,6.41,1.091,0.0,2.67
1729951288.26,38.5,0.826,0.0,5.57,20.8,1.236,0.0,2.31,20.8,0.975,0.0,3.19,9.59,1.058,0.0,2.92
1729951288.36,39.9,0.76,0.0,4.04,19.2,1.308,0.0,2.52,20.8,0.992,0.0,3.8,6.4,1.266,0.0,1.34
1729951288.46,41.6,0.658,0.0,4.77,20.8,1.287,0.0,1.04,19.2,1.224,0.0,2.06,9.6,1.364,0.0,2.55
1729951288.56,40.0,0.787,0.0,5.46,19.2,1.323,0.0,1.58,20.8,1.063,0.0,3.89,6.41,1.28,0.0,1.69
1729951288.66,40.0,0.843,0.0,4.51,19.2,1.384,0.0,1.56,19.2,1.061,0.0,3.99,9.59,1.108,0.0,3.01
1729951288.76,38.4,0.946,0.0,5.53,20.8,1.284,0.0,1.5,20.8,1.156,0.0,3.6,6.41,0.988,0.0,2.96
1729951288.86,40.0,0.854,0.0,5.245,19.2,1.177,0.0,2.13,19.2,1.127,0.0,4.72,9.6,0.971,0.0,1.63
1729951288.96,40.0,0.733,0.0,4.96,20.8,0.952,0.0,1.53,20.8,1.123,0.0,3.64,6.39,0.951,0.0,2.55
1729951289.06,40.0,0.767,0.0,4.39,19.2,0.81,0.0,2.02,19.2,0.894,0.0,4.98,8.01,0.903,0.0,1.34
1729951289.16,40.0,0.876,0.0,4.59,20.8,1.079,0.0,0.861,20.8,0.968,0.0,3.78,8.0,0.965,0.0,2.88
1729951289.26,40.0,0.91,0.0,4.2,20.8,1.049,0.0,1.91,20.8,1.268,0.0,4.27,8.0,1.174,0.0,1.04
1729951289.36,40.0,1.107,0.0,4.65,19.2,1.095,0.0,0.837,19.2,1.154,0.0,4.66,8.0,1.453,0.0,1.33
1729951289.46,40.0,0.759,0.0,5.1,20.8,1.0,0.0,4.44,19.2,1.174,0.0,3.57,8.0,1.373,0.0,1.5
1729951289.56,40.0,0.853,0.0,4.43,19.2,0.82,0.0,4.81,20.8,0.847,0.0,5.03,8.0,1.162,0.0,0.847
1729951289.66,40.0,0.978,0.0,4.9,19.2,1.312,0.0,3.34,19.2,0.981,0.0,3.95,8.01,1.246,0.0,1.74
1729951289.76,40.0,0.928,0.0,5.96,20.8,1.046,0.0,4.18,20.8,1.059,0.0,4.3,8.0,1.116,0.0,1.13
1729951289.86,38.5,0.67,0.0,7.02,19.2,1.139,0.0,6.18,19.2,1.112,0.0,7.53,8.01,1.327,0.0,1.24
1729951289.96,41.5,0.512,0.0,4.02,20.8,0.946,0.0,3.68,20.8,0.926,0.0,4.13,7.99,1.365,0.0,1.55
1729951290.06,40.0,0.509,0.0,1.59,20.8,0.805,0.0,4.16,19.2,0.79,0.0,5.01,8.0,1.353,0.0,1.02
1729951290.16,41.6,0.535,0.0,4.97,19.2,1.113,0.0,2.86,20.8,0.962,0.0,2.26,8.0,1.686,0.0,0.955
1729951290.26,40.0,0.511,0.0,5.225,19.2,1.115,0.0,4.17,19.2,1.067,0.0,3.85,9.6,1.821,0.0,0.787
1729951290.36,40.0,0.491,0.0,5.48,20.8,1.07,0.0,6.6,20.8,1.133,0.0,6.62,6.4,1.796,0.0,3.85
1729951290.46,40.0,0.44,0.0,3.53,20.8,0.813,0.0,3.54,19.2,1.013,0.0,4.13,9.6,1.461,0.0,5.21
1729951290.56,40.0,0.486,0.0,3.43,19.2,0.821,0.0,3.92,20.8,0.757,0.0,4.14,6.4,1.468,0.0,3.45
1729951290.66,40.0,0.492,0.0,3.41,20.8,1.026,0.0,3.44,19.2,0.673,0.0,2.58,9.6,1.318,0.0,4.38
1729951290.76,40.0,0.46,0.0,3.39,19.2,1.041,0.0,4.25,20.8,0.909,0.0,4.29,6.4,1.404,0.0,5.69
1729951290.86,40.0,0.584,0.0,4.5,19.2,1.057,0.0,5.68,19.2,0.997,0.0,4.84,9.6,1.242,0.0,3.86
1729951290.96,40.0,0.475,0.0,3.79,20.8,1.047,0.0,4.0,20.8,0.935,0.0,2.93,8.0,1.304,0.0,4.2
1729951291.06,40.0,0.526,0.0,4.26,20.8,0.915,0.0,4.22,19.2,0.879,0.0,2.68,8.0,1.404,0.0,3.86
1729951291.16,40.0,0.56,0.0,2.72,19.2,1.012,0.0,2.89,20.8,0.737,0.0,3.06,6.4,1.374,0.0,4.48
1729951291.26,40.0,0.598,0.0,4.7,20.8,1.098,0.0,3.96,19.2,1.063,0.0,2.35,9.59,1.271,0.0,5.78
1729951291.36,40.0,0.764,0.0,5.03,19.2,1.141,0.0,4.13,20.8,1.179,0.0,2.84,6.4,1.364,0.0,5.58
1729951291.46,40.0,0.605,0.0,5.06,20.8,1.086,0.0,4.98,19.2,1.161,0.0,4.2,9.6,1.246,0.0,5.78
1729951291.56,40.0,0.591,0.0,4.84,19.2,1.071,0.0,2.42,20.8,1.022,0.0,3.86,8.0,1.245,0.0,4.4
1729951291.66,40.0,0.651,0.0,4.24,19.2,1.111,0.0,3.63,19.2,0.908,0.0,2.75,8.0,1.274,0.0,5.26
1729951291.76,40.0,0.612,0.0,5.45,20.8,1.121,0.0,5.48,20.8,1.177,0.0,4.73,6.4,1.435,0.0,6.25
1729951291.86,40.0,0.678,0.0,5.75,19.2,1.237,0.0,5.41,19.2,1.116,0.0,4.53,9.6,1.63,0.0,5.35
1729951291.96,40.0,0.651,0.0,4.95,20.8,1.128,0.0,5.15,20.8,1.213,0.0,3.84,6.4,1.874,0.0,4.6
1729951292.06,40.0,0.582,0.0,4.15,19.2,0.981,0.0,4.67,19.2,0.908,0.0,3.5,9.6,1.379,0.0,4.27
1729951292.16,40.0,0.66,0.0,2.91,20.8,1.068,0.0,4.08,20.8,0.78,0.0,3.02,6.41,1.261,0.0,5.49
1729951292.26,40.0,0.723,0.0,4.65,19.2,1.081,0.0,3.81,19.2,0.848,0.0,3.41,9.59,0.927,0.0,5.96
1729951292.36,40.0,0.906,0.0,5.74,19.2,1.059,0.0,5.37,19.2,0.74,0.0,5.18,8.0,0.937,0.0,4.53
1729951292.46,40.0,0.758,0.0,4.4,20.8,1.122,0.0,4.77,20.8,1.101,0.0,2.68,8.0,1.026,0.0,8.52
1729951292.56,40.0,0.654,0.0,8.06,20.8,0.947,0.0,7.67,20.8,1.014,0.0,5.42,8.0,1.048,0.0,7.55
1729951292.66,39.9,0.739,0.0,6.49,19.2,1.197,0.0,6.92,19.2,0.869,0.0,6.0,8.0,1.225,0.0,6.58
1729951292.76,40.0,0.803,0.0,6.71,20.8,1.128,0.0,6.81,20.8,0.854,0.0,5.41,8.0,1.56,0.0,7.98
1729951292.86,38.4,0.974,0.0,7.97,19.2,1.058,0.0,7.76,19.2,0.957,0.0,8.34,8.0,1.761,0.0,7.97
1729951292.96,41.6,0.836,0.0,8.4,20.8,1.31,0.0,8.15,20.8,1.273,0.0,8.27,8.0,1.928,0.0,12.5
1729951293.06,40.0,0.699,0.0,10.3,19.2,0.939,0.0,12.5,19.2,1.19,0.0,10.5,8.0,2.0,0.0,11.105
1729951293.16,40.1,0.937,0.0,9.34,19.2,0.906,0.0,9.79,20.8,1.101,0.0,9.49,6.4,1.956,0.0,9.71
1729951293.26,40.0,0.928,0.0,9.27,20.8,0.951,0.0,9.61,19.2,1.015,0.0,9.68,9.59,2.196,0.0,11.0
1729951293.36,38.5,0.872,0.0,10.6,20.8,1.033,0.0,12.1,20.8,1.077,0.0,11.6,6.4,2.036,0.0,11.2
1729951293.46,41.5,0.789,0.0,7.75,19.2,1.091,0.0,12.1,19.2,1.161,0.0,10.5,9.6,2.322,0.0,9.22
1729951293.56,40.1,0.716,0.0,8.33,20.8,0.771,0.0,8.82,20.8,0.914,0.0,8.63,8.0,2.283,0.0,6.415
1729951293.66,38.4,0.897,0.0,2.21,19.2,0.771,0.0,4.27,19.2,0.789,0.0,4.77,8.0,1.831,0.0,3.61
1729951293.76,40.1,0.811,0.0,0.871,20.8,0.831,0.0,3.76,20.8,0.932,0.0,3.38,6.41,1.555,0.0,3.61
1729951293.86,39.9,0.774,0.0,4.0,20.8,0.834,0.0,3.95,19.2,1.026,0.0,3.14,7.99,1.375,0.0,3.83
1729951293.96,40.0,0.76,0.0,4.57,19.2,0.858,0.0,3.33,20.8,1.032,0.0,2.59,8.0,1.204,0.0,2.83
1729951294.06,40.0,0.692,0.0,3.67,20.8,0.792,0.0,2.04,19.2,0.869,0.0,1.96,8.0,1.08,0.0,3.18
1729951294.16,38.5,0.57,0.0,4.16,19.2,0.763,0.0,2.71,20.8,0.886,0.0,1.65,8.0,0.941,0.0,3.53
1729951294.26,41.5,0.618,0.0,4.69,19.2,0.852,0.0,1.04,19.2,0.832,0.0,1.24,7.99,0.955,0.0,3.67
1729951294.36,40.0,0.594,0.0,3.36,20.8,0.796,0.0,1.17,20.8,0.872,0.0,1.46,8.01,0.971,0.0,4.49
1729951294.46,41.6,0.814,0.0,5.39,20.8,1.213,0.0,1.3,19.2,1.112,0.0,3.0,8.0,1.298,0.0,3.845
1729951294.56,40.0,0.637,0.0,3.7,19.2,0.923,0.0,2.56,20.8,0.985,0.0,1.8,9.6,1.401,0.0,3.2
1729951294.66,40.0,0.537,0.0,4.24,20.8,0.805,0.0,2.63,19.2,0.922,0.0,2.28,8.0,1.114,0.0,4.6
1729951294.76,40.0,0.695,0.0,3.57,19.2,1.022,0.0,1.85,20.8,0.768,0.0,1.07,8.0,1.038,0.0,2.5
1729951294.86,38.4,0.803,0.0,3.45,20.8,1.273,0.0,2.31,19.2,1.233,0.0,1.42,8.0,1.173,0.0,3.52
1729951294.96,41.6,0.687,0.0,4.29,19.2,1.142,0.0,2.36,20.8,1.201,0.0,1.43,6.4,1.122,0.0,3.48
1729951295.06,40.0,0.603,0.0,2.05,20.8,0.833,0.0,2.19,19.2,1.066,0.0,1.03,9.6,1.022,0.0,2.28
1729951295.16,40.0,0.533,0.0,4.14,19.2,0.818,0.0,2.0,20.8,0.904,0.0,1.27,6.39,1.125,0.0,3.85
1729951295.26,40.0,0.72,0.0,1.88,19.2,0.969,0.0,1.65,19.2,0.968,0.0,1.84,9.6,1.164,0.0,2.42
1729951295.36,40.0,0.744,0.0,2.99,20.8,1.147,0.0,1.6,20.8,1.077,0.0,0.989,6.4,1.551,0.0,3.15
1729951295.46,38.4,0.684,0.0,2.23,20.8,1.364,0.0,1.1,19.2,1.32,0.0,0.682,8.0,1.556,0.0,2.99
1729951295.56,40.0,0.583,0.0,2.41,19.2,1.063,0.0,1.7,20.8,1.221,0.0,2.32,8.0,1.365,0.0,2.23
1729951295.66,40.0,0.605,0.0,2.53,20.8,0.895,0.0,1.68,19.2,0.923,0.0,2.025,7.99,1.257,0.0,2.97
1729951295.76,40.0,0.639,0.0,1.25,19.2,0.998,0.0,1.36,20.8,0.835,0.0,1.73,8.01,1.166,0.0,1.39
1729951295.86,40.0,0.726,0.0,2.52,19.2,1.202,0.0,1.56,19.2,0.898,0.0,2.48,8.0,1.294,0.0,3.22
1729951295.96,40.0,0.733,0.0,1.54,20.8,1.069,0.0,1.17,20.8,0.995,0.0,3.23,8.0,1.478,0.0,1.98
1729951296.06,40.0,0.66,0.0,2.12,19.2,1.029,0.0,1.35,19.2,1.036,0.0,3.64,8.01,1.803,0.0,2.0
1729951296.16,40.0,0.618,0.0,3.35,20.8,0.956,0.0,1.8,20.8,0.985,0.0,2.38,7.99,1.942,0.0,2.78
1729951296.26,40.0,0.668,0.0,1.47,19.2,1.135,0.0,1.8,19.2,0.89,0.0,4.56,7.98,1.666,0.0,1.85
1729951296.36,40.0,0.938,0.0,2.38,20.8,1.239,0.0,1.64,20.8,1.305,0.0,2.57,8.02,1.749,0.0,2.24
1729951296.46,40.0,0.776,0.0,2.26,19.2,1.173,0.0,1.02,19.2,1.293,0.0,3.54,8.0,1.522,0.0,1.31
1729951296.56,40.0,0.583,0.0,2.0,20.8,0.993,0.0,1.43,20.8,1.11,0.0,3.87,8.0,1.475,0.0,1.93
1729951296.66,40.0,0.498,0.0,2.75,19.2,0.772,0.0,1.96,19.2,0.869,0.0,2.84,8.0,1.38,0.0,1.06
1729951296.76,40.0,0.74,0.0,1.83,20.8,0.976,0.0,1.75,20.8,0.724,0.0,3.46,8.01,1.339,0.0,2.13
1729951296.86,41.6,0.746,0.0,2.14,19.2,1.147,0.0,1.75,19.2,0.955,0.0,0.995,8.0,1.34,0.0,1.53
1729951296.96,40.0,0.721,0.0,0.835,20.8,1.098,0.0,0.684,20.8,0.904,0.0,2.41,8.0,1.513,0.0,0.814
1729951297.06,39.9,0.688,0.0,3.49,19.2,1.091,0.0,3.1,20.8,0.946,0.0,1.57,8.0,1.744,0.0,1.32
1729951297.16,40.0,0.6,0.0,4.45,20.8,0.857,0.0,3.98,19.2,0.92,0.0,2.24,8.0,1.477,0.0,0.849
1729951297.26,40.0,0.849,0.0,4.46,19.2,1.008,0.0,3.03,19.2,0.796,0.0,2.23,9.6,1.642,0.0,1.82
1729951297.36,40.0,0.905,0.0,5.03,19.2,1.122,0.0,3.46,20.8,0.91,0.0,1.25,8.0,1.714,0.0,4.05
1729951297.46,38.4,0.817,0.0,6.59,20.8,0.912,0.0,3.18,19.2,0.956,0.0,2.12,8.0,1.782,0.0,2.55
1729951297.56,40.0,0.777,0.0,4.09,20.8,0.925,0.0,2.55,20.8,0.946,0.0,1.64,6.4,1.627,0.0,3.21
1729951297.66,40.0,0.782,0.0,5.28,19.2,0.864,0.0,2.44,19.2,0.892,0.0,3.25,8.0,1.73,0.0,2.63
1729951297.76,40.0,0.972,0.0,4.04,20.8,0.95,0.0,1.54,20.8,0.893,0.0,2.15,8.0,1.835,0.0,2.09
1729951297.86,40.0,0.939,0.0,5.5,19.2,1.038,0.0,3.88,19.2,0.901,0.0,1.37,9.6,2.258,0.0,3.15
1729951297.96,40.0,0.862,0.0,5.31,20.8,0.922,0.0,3.48,20.8,0.996,0.0,2.81,6.4,1.811,0.0,1.64
1729951298.06,40.0,0.825,0.0,4.33,20.8,0.962,0.0,3.29,19.2,1.062,0.0,2.45,8.01,1.51,0.0,2.63
1729951298.16,41.6,0.634,0.0,4.7,19.2,0.864,0.0,3.01,20.8,0.974,0.0,2.58,7.99,1.325,0.0,3.49
1729951298.26,38.4,0.922,0.0,4.08,20.8,0.89,0.0,3.2,19.2,0.849,0.0,3.12,8.01,1.079,0.0,3.06
1729951298.36,40.0,0.818,0.0,4.69,19.2,1.03,0.0,2.16,20.8,0.784,0.0,2.82,7.99,1.175,0.0,2.58
1729951298.46,38.4,0.59,0.0,4.52,20.8,0.876,0.0,2.82,19.2,0.933,0.0,3.36,8.0,1.195,0.0,3.45
1729951298.56,41.6,0.652,0.0,4.76,19.2,1.013,0.0,2.93,20.8,0.969,0.0,3.64,8.01,1.245,0.0,4.08
1729951298.66,41.6,0.512,0.0,5.99,20.8,0.937,0.0,4.11,20.8,1.05,0.0,4.46,8.0,1.339,0.0,4.89
1729951298.76,40.0,0.642,0.0,6.03,19.2,0.868,0.0,4.64,19.2,0.981,0.0,5.4,7.99,1.552,0.0,5.68
1729951298.86,40.0,0.717,0.0,5.74,20.8,1.278,0.0,4.05,20.8,1.164,0.0,5.72,9.6,1.584,0.0,5.98
1729951298.96,38.5,0.713,0.0,7.1,19.2,1.164,0.0,5.84,19.2,1.231,0.0,6.36,6.4,1.673,0.0,7.18
1729951299.06,41.5,0.58,0.0,7.53,20.8,1.184,0.0,7.48,19.2,1.174,0.0,6.97,9.6,1.621,0.0,7.51
1729951299.16,40.0,0.549,0.0,8.36,19.2,1.079,0.0,8.06,20.8,1.167,0.0,7.49,6.4,1.797,0.0,7.97
1729951299.26,40.0,0.706,0.0,8.44,19.2,1.182,0.0,8.31,19.2,1.129,0.0,8.31,9.61,1.757,0.0,8.78
1729951299.36,40.0,0.774,0.0,9.82,20.8,1.396,0.0,8.92,20.8,1.333,0.0,9.47,7.99,1.964,0.0,9.52
1729951299.46,40.0,0.751,0.0,12.6,20.8,1.301,0.0,6.31,20.8,1.348,0.0,9.73,8.0,1.92,0.0,13.1
1729951299.56,40.0,0.623,0.0,10.9,19.2,1.233,0.0,0.875,19.2,1.382,0.0,12.8,8.0,2.034,0.0,10.5
