Time,S1F4Bitrate,S1F4Jitter,S1F4Datagrams,S1F4Delay,S1F2Bitrate,S1F2Jitter,S1F2Datagrams,S1F2Delay,S1F1Bitrate,S1F1Jitter,S1F1Datagrams,S1F1Delay,S1C1Bitrate,S1C1Jitter,S1C1Datagrams,S1C1Delay
1729951347.26,19.2,1.184,0.0,4.14,19.2,1.72,0.0,4.54,20.8,1.094,0.0,1.73,8.01,2.353,0.0,2.82
1729951347.36,20.8,1.063,0.0,5.57,20.8,1.889,0.0,4.06,19.2,1.216,0.0,2.19,7.99,2.389,0.0,2.82
1729951347.46,19.2,1.041,0.0,5.19,19.2,1.812,0.0,6.6,20.8,1.31,0.0,1.02,8.0,2.363,0.0,2.91
1729951347.56,19.2,1.266,0.0,5.44,20.8,1.839,0.0,3.86,19.2,1.042,0.0,1.95,8.01,2.525,0.0,2.49
1729951347.66,20.8,1.227,0.0,9.55,19.2,1.736,0.0,6.17,20.8,1.208,0.0,2.2,9.59,2.421,0.0,2.05
1729951347.76,20.8,1.171,0.0,4.09,20.8,1.799,0.0,4.94,19.2,0.955,0.0,1.19,8.01,2.597,0.0,2.45
1729951347.86,19.2,1.106,0.0,4.76,19.2,2.038,0.0,6.345,20.7,1.125,0.0,1.76,7.99,2.404,0.0,4.22
1729951347.96,20.8,0.911,0.0,4.47,20.8,1.879,0.0,7.75,19.3,1.09,0.0,3.43,8.01,2.345,0.0,2.53
1729951348.06,19.2,1.036,0.0,5.69,19.2,1.92,0.0,5.54,20.8,0.881,0.0,2.47,7.99,2.457,0.0,2.41
1729951348.16,20.8,1.061,0.0,8.86,20.8,1.727,0.0,8.18,19.2,0.873,0.0,7.91,8.0,2.311,0.0,3.11
1729951348.26,19.2,0.938,0.0,8.38,19.2,1.766,0.0,5.95,20.8,0.747,0.0,6.61,8.0,2.442,0.0,2.2
1729951348.36,20.8,1.044,0.0,9.78,20.8,1.703,0.0,7.165,19.2,0.946,0.0,8.02,7.99,2.546,0.0,7.46
1729951348.46,19.2,0.881,0.0,9.08,19.2,1.847,0.0,8.38,19.2,0.688,0.0,7.79,8.0,2.703,0.0,5.16
1729951348.56,20.8,1.022,0.0,9.24,20.8,1.883,0.0,7.52,20.8,0.862,0.0,8.8,7.99,2.699,0.0,4.48
1729951348.66,19.2,1.08,0.0,11.2,19.2,1.936,0.0,9.91,20.8,0.972,0.0,10.2,8.02,2.72,0.0,8.4
1729951348.76,19.2,0.962,0.0,11.4,19.2,1.778,0.0,9.955,19.2,0.84,0.0,10.4,7.99,2.918,0.0,8.84
1729951348.86,20.8,1.051,0.0,12.8,20.8,1.929,0.0,10.0,20.8,0.727,0.0,6.78,8.0,2.874,0.0,14.2
1729951348.96,19.2,0.891,0.0,7.8,19.2,1.977,0.0,14.3,20.8,0.735,0.0,1.44,8.01,2.725,0.0,6.58
1729951349.06,20.8,1.176,0.0,4.67,20.8,1.632,0.0,10.935,19.2,0.856,0.0,2.07,7.99,2.611,0.0,3.8
1729951349.16,20.8,1.119,0.0,3.18,20.8,1.587,0.0,7.57,19.2,0.795,0.0,1.64,8.0,2.618,0.0,3.84
1729951349.26,19.2,0.855,0.0,3.72,19.2,1.506,0.0,7.65,20.8,0.62,0.0,1.56,8.0,2.784,0.0,5.29
1729951349.36,19.2,0.82,0.0,3.52,19.2,1.595,0.0,7.28,19.2,0.575,0.0,0.744,8.0,2.775,0.0,9.92
1729951349.46,20.8,0.699,0.0,2.23,20.8,1.439,0.0,10.7,20.8,0.665,0.0,4.26,8.0,2.743,0.0,8.85
1729951349.56,19.2,0.997,0.0,1.41,19.2,1.304,0.0,9.72,20.8,0.72,0.0,5.68,8.0,2.427,0.0,5.01
1729951349.66,20.8,0.893,0.0,1.42,20.8,1.263,0.0,7.52,19.2,0.637,0.0,5.44,8.0,2.565,0.0,8.46
1729951349.76,19.2,0.992,0.0,2.37,19.2,1.232,0.0,9.7,20.8,0.601,0.0,4.49,8.0,2.655,0.0,10.9
1729951349.86,20.8,0.999,0.0,1.94,20.8,1.685,0.0,12.3,19.2,0.807,0.0,6.33,8.0,2.606,0.0,15.7
1729951349.96,19.2,0.975,0.0,1.67,19.2,2.029,0.0,14.5,20.8,0.852,0.0,3.6,8.0,2.768,0.0,12.2
1729951350.06,20.8,1.281,0.0,1.95,20.8,2.155,0.0,12.4,19.2,1.18,0.0,5.94,8.0,2.655,0.0,10.1
1729951350.16,19.2,1.328,0.0,1.61,19.2,2.046,0.0,16.5,20.8,1.132,0.0,5.525,8.0,2.761,0.0,9.56
1729951350.26,20.8,1.124,0.0,1.57,20.8,1.618,0.0,10.8,19.2,0.975,0.0,5.11,8.0,3.191,0.0,11.2
1729951350.36,19.2,1.029,0.0,1.05,19.2,2.003,0.0,13.0,20.8,0.863,0.0,5.47,7.99,3.486,0.0,15.3
1729951350.46,20.8,1.121,0.0,1.32,20.8,2.051,0.0,14.5,19.2,1.168,0.0,4.24,8.02,3.902,0.0,16.4
1729951350.56,19.2,1.431,0.0,1.37,19.2,1.884,0.0,14.7,20.8,1.159,0.0,5.86,6.39,3.796,0.0,18.8
1729951350.66,20.8,1.427,0.0,1.52,20.8,1.898,0.0,18.3,19.2,1.1,0.0,5.41,9.6,4.181,0.0,14.9
1729951350.76,19.2,1.109,0.0,1.61,19.2,1.719,0.0,20.0,20.8,0.981,0.0,4.96,8.0,3.889,0.0,3.08
1729951350.86,20.8,1.028,0.0,1.51,20.8,1.659,0.0,16.7,19.2,0.899,0.0,5.33,8.0,3.801,0.0,2.62
1729951350.96,19.2,1.107,0.0,3.08,20.8,1.75,0.0,17.4,20.8,1.101,0.0,4.92,8.0,3.705,0.0,2.65
1729951351.06,20.8,0.982,0.0,1.24,19.2,1.705,0.0,16.7,19.2,1.038,0.0,5.445,6.4,3.274,0.0,2.02
1729951351.16,19.2,1.074,0.0,2.31,20.8,1.764,0.0,14.5,20.8,0.885,0.0,5.97,9.6,2.775,0.0,2.74
1729951351.26,20.8,1.07,0.0,2.27,19.2,1.494,0.0,13.9,19.2,0.873,0.0,4.84,7.99,2.308,0.0,2.41
1729951351.36,19.2,0.993,0.0,1.1,20.8,1.445,0.0,11.2,19.2,0.749,0.0,3.2,6.39,2.122,0.0,3.43
1729951351.46,20.8,0.851,0.0,0.988,19.2,1.528,0.0,7.5,20.8,0.932,0.0,3.7,8.0,2.106,0.0,5.96
1729951351.56,19.2,0.822,0.0,0.774,20.8,1.574,0.0,8.84,19.2,0.982,0.0,3.725,8.01,1.966,0.0,3.2
1729951351.66,20.8,0.95,0.0,2.73,19.2,1.661,0.0,10.7,20.8,1.015,0.0,3.75,7.99,2.001,0.0,4.79
1729951351.76,20.8,0.937,0.0,5.22,20.8,1.532,0.0,10.6,20.8,0.991,0.0,4.38,8.01,2.082,0.0,3.33
1729951351.86,19.2,0.979,0.0,3.36,19.2,1.639,0.0,6.17,19.2,0.941,0.0,5.45,8.0,2.261,0.0,3.73
1729951351.96,19.2,1.012,0.0,3.91,20.8,1.799,0.0,5.7,19.2,1.232,0.0,3.79,9.6,2.396,0.0,6.33
1729951352.06,20.8,0.944,0.0,3.48,19.2,1.8,0.0,5.72,20.8,1.199,0.0,5.38,8.01,2.054,0.0,11.7
1729951352.16,20.8,1.106,0.0,3.36,20.8,1.856,0.0,11.2,20.8,1.111,0.0,4.34,7.99,1.962,0.0,6.39
1729951352.26,19.2,1.265,0.0,4.65,19.2,1.687,0.0,9.53,19.2,1.02,0.0,3.64,8.0,1.984,0.0,5.19
1729951352.36,20.8,1.136,0.0,1.79,20.8,2.085,0.0,6.01,19.2,1.053,0.0,5.58,8.0,2.556,0.0,4.77
1729951352.46,19.2,1.203,0.0,4.91,19.2,2.148,0.0,6.28,20.8,1.349,0.0,4.05,8.01,2.746,0.0,5.73
1729951352.56,20.8,1.086,0.0,3.57,20.8,2.074,0.0,7.46,19.2,1.253,0.0,4.51,6.39,3.191,0.0,7.68
1729951352.66,19.2,1.356,0.0,3.84,19.2,2.25,0.0,7.89,20.8,1.327,0.0,5.55,9.61,3.307,0.0,5.19
1729951352.76,20.8,1.418,0.0,5.9,20.8,2.052,0.0,11.6,19.2,0.991,0.0,4.3,7.99,3.943,0.0,4.91
1729951352.86,19.2,1.331,0.0,5.96,19.2,2.133,0.0,4.39,20.8,0.878,0.0,5.64,8.0,3.586,0.0,5.81
1729951352.96,20.8,1.338,0.0,5.1,20.8,2.201,0.0,6.51,19.2,0.845,0.0,5.81,7.96,3.15,0.0,5.98
1729951353.06,19.2,1.115,0.0,4.15,19.2,2.254,0.0,7.7,20.8,1.041,0.0,5.28,6.43,3.047,0.0,6.75
1729951353.16,20.8,1.417,0.0,3.75,20.8,2.138,0.0,6.88,20.8,1.024,0.0,4.77,9.61,2.897,0.0,7.56
1729951353.26,19.2,1.502,0.0,4.68,19.2,2.144,0.0,9.88,19.2,0.966,0.0,4.67,8.01,2.437,0.0,4.96
1729951353.36,20.8,1.423,0.0,5.34,20.8,2.131,0.0,4.81,20.8,0.867,0.0,5.67,8.0,2.415,0.0,5.62
1729951353.46,19.2,1.297,0.0,5.74,19.2,2.111,0.0,5.6,19.2,0.879,0.0,6.02,7.99,2.582,0.0,4.07
1729951353.56,20.8,1.101,0.0,5.4,20.8,2.104,0.0,3.6,20.8,0.914,0.0,6.47,6.41,2.813,0.0,6.18
1729951353.66,19.2,1.569,0.0,5.03,19.2,2.116,0.0,6.95,19.2,1.093,0.0,6.62,9.6,2.44,0.0,8.47
1729951353.76,20.8,1.304,0.0,5.31,20.8,1.949,0.0,10.3,20.8,0.98,0.0,5.11,6.4,2.052,0.0,4.46
1729951353.86,19.2,1.177,0.0,4.99,19.2,1.951,0.0,5.34,19.2,0.865,0.0,6.27,9.6,1.763,0.0,7.56
1729951353.96,19.2,1.019,0.0,6.11,19.2,1.963,0.0,6.07,20.8,0.768,0.0,5.24,6.39,1.583,0.0,4.74
1729951354.06,20.8,0.826,0.0,5.5,20.8,1.969,0.0,4.56,19.2,0.977,0.0,5.97,8.01,1.596,0.0,9.2
1729951354.16,19.2,1.085,0.0,7.52,19.2,1.742,0.0,8.24,20.8,1.011,0.0,5.95,9.59,1.834,0.0,10.1
1729951354.26,20.8,1.093,0.0,8.38,19.2,1.565,0.0,8.66,19.2,1.052,0.0,5.94,6.41,1.899,0.0,7.38
1729951354.36,19.2,1.082,0.0,9.81,20.7,1.51,0.0,5.31,19.2,0.996,0.0,6.43,8.0,2.145,0.0,9.0
1729951354.46,20.7,0.959,0.0,8.92,19.3,1.659,0.0,8.01,20.8,0.942,0.0,9.38,8.0,2.371,0.0,9.86
1729951354.56,19.3,0.959,0.0,8.11,20.8,1.607,0.0,8.18,19.2,1.056,0.0,8.82,8.0,2.529,0.0,12.38
1729951354.66,20.8,0.957,0.0,8.09,19.2,1.226,0.0,12.4,20.8,0.989,0.0,9.1,8.0,2.693,0.0,14.9
1729951354.76,19.2,0.982,0.0,8.81,20.8,1.262,0.0,12.2,20.8,1.118,0.0,8.26,8.0,3.001,0.0,12.5
1729951354.86,19.2,0.897,0.0,11.3,20.8,1.676,0.0,10.3,19.2,1.022,0.0,9.35,7.99,3.38,0.0,13.4
1729951354.96,20.8,0.828,0.0,12.5,19.2,1.477,0.0,11.8,19.2,0.926,0.0,11.3,8.0,3.712,0.0,15.6
1729951355.06,20.8,0.983,0.0,7.29,20.6,1.454,0.0,12.6,19.2,0.949,0.0,12.2,8.0,3.7,0.0,13.85
1729951355.16,19.2,0.686,0.0,5.3,19.4,1.329,0.0,15.0,20.8,0.984,0.0,7.18,8.0,3.523,0.0,12.1
1729951355.26,20.8,0.749,0.0,2.56,20.8,1.036,0.0,10.5,20.8,0.956,0.0,3.41,8.0,3.461,0.0,7.94
1729951355.36,19.2,0.665,0.0,3.53,20.8,0.955,0.0,5.95,19.2,0.739,0.0,0.831,8.0,3.405,0.0,8.9
1729951355.46,20.9,0.61,0.0,4.11,19.2,0.946,0.0,6.6,20.8,0.643,0.0,5.97,8.0,3.169,0.0,10.2
1729951355.56,19.2,0.86,0.0,2.19,20.8,1.276,0.0,8.5,19.2,0.933,0.0,6.1,8.0,3.272,0.0,13.8
1729951355.66,20.8,0.896,0.0,2.81,19.2,1.33,0.0,17.1,20.8,0.893,0.0,5.33,8.0,3.33,0.0,17.4
1729951355.76,19.2,0.832,0.0,2.36,20.8,1.145,0.0,14.7,19.2,0.788,0.0,5.53,8.0,3.112,0.0,11.6
1729951355.86,20.8,0.723,0.0,3.85,19.2,1.267,0.0,10.1,20.8,0.834,0.0,5.13,7.99,3.013,0.0,12.7
1729951355.96,20.8,0.818,0.0,4.41,20.8,1.132,0.0,11.8,19.2,0.883,0.0,5.08,8.02,2.777,0.0,13.6
1729951356.06,19.2,0.911,0.0,4.58,19.2,1.502,0.0,12.6,20.8,0.907,0.0,5.69,7.99,2.858,0.0,13.25
1729951356.16,20.8,0.741,0.0,5.49,20.8,1.227,0.0,14.4,19.2,1.082,0.0,4.31,9.61,2.603,0.0,12.9
1729951356.26,19.2,0.884,0.0,4.93,19.2,1.258,0.0,11.9,20.8,0.843,0.0,5.91,8.0,2.55,0.0,11.5
1729951356.36,20.8,0.857,0.0,4.91,20.8,1.377,0.0,11.6,19.2,0.937,0.0,2.81,8.01,2.497,0.0,13.3
1729951356.46,19.2,0.957,0.0,4.16,19.2,1.285,0.0,12.8,20.8,0.88,0.0,5.23,6.39,2.658,0.0,15.1
1729951356.56,20.8,0.909,0.0,3.92,20.8,1.724,0.0,14.3,19.2,0.902,0.0,5.61,9.6,2.951,0.0,17.3
1729951356.66,19.2,0.949,0.0,3.1,19.2,1.699,0.0,19.1,20.8,1.302,0.0,5.45,8.0,2.734,0.0,21.4
1729951356.76,20.8,1.004,0.0,2.28,20.8,1.649,0.0,12.3,19.2,1.144,0.0,5.96,7.99,2.765,0.0,10.9
1729951356.86,19.2,1.007,0.0,2.14,19.2,1.557,0.0,13.6,20.8,1.069,0.0,4.57,6.4,2.739,0.0,9.71
1729951356.96,20.8,0.972,0.0,1.34,20.8,1.604,0.0,12.5,19.2,0.939,0.0,5.75,8.01,2.755,0.0,6.92
1729951357.06,19.2,1.044,0.0,4.89,19.2,1.802,0.0,13.8,19.2,0.861,0.0,7.12,8.0,2.651,0.0,6.325
1729951357.16,20.8,0.896,0.0,3.12,20.8,1.568,0.0,17.7,20.8,0.989,0.0,5.4,8.01,2.151,0.0,5.73
1729951357.26,19.2,1.011,0.0,2.25,19.2,1.537,0.0,13.8,20.8,0.832,0.0,5.59,7.99,2.241,0.0,5.87
1729951357.36,20.8,1.076,0.0,2.65,20.8,1.54,0.0,10.3,19.2,0.951,0.0,5.13,9.6,2.146,0.0,6.935
1729951357.46,19.2,1.022,0.0,3.05,19.2,1.499,0.0,9.38,20.8,0.803,0.0,6.72,6.41,2.114,0.0,8.0
1729951357.56,20.8,0.993,0.0,2.43,20.8,1.747,0.0,3.05,19.2,0.893,0.0,3.59,9.59,2.265,0.0,6.37
1729951357.66,19.2,0.975,0.0,1.3,19.2,1.68,0.0,12.5,20.8,0.879,0.0,4.84,6.4,2.253,0.0,8.84
1729951357.76,20.8,1.358,0.0,6.51,20.8,2.073,0.0,3.39,19.2,0.981,0.0,3.2,7.99,2.932,0.0,6.56
1729951357.86,19.2,1.285,0.0,3.96,19.2,1.817,0.0,4.71,20.8,1.083,0.0,7.04,8.01,3.026,0.0,7.08
1729951357.96,20.8,1.184,0.0,1.41,20.8,1.638,0.0,2.78,19.2,0.848,0.0,3.0,8.0,2.544,0.0,6.08
1729951358.06,19.2,1.167,0.0,1.5,19.2,1.918,0.0,3.62,20.8,0.755,0.0,2.07,7.99,2.452,0.0,5.94
1729951358.16,20.8,1.031,0.0,3.3,20.8,1.804,0.0,7.82,19.2,1.022,0.0,1.47,8.0,2.466,0.0,7.58
1729951358.26,19.2,1.166,0.0,1.45,19.2,1.907,0.0,2.56,20.8,1.001,0.0,3.35,7.98,2.244,0.0,6.22
1729951358.36,20.8,1.286,0.0,1.285,20.8,1.801,0.0,3.63,19.2,1.0,0.0,2.0,8.0,2.621,0.0,5.72
1729951358.46,19.2,1.466,0.0,1.12,19.2,1.88,0.0,2.9,20.8,0.899,0.0,1.42,8.01,3.019,0.0,5.88
1729951358.56,20.8,1.291,0.0,1.35,20.8,2.446,0.0,4.58,19.2,1.077,0.0,1.4,8.01,3.661,0.0,7.22
1729951358.66,19.2,1.192,0.0,3.32,19.2,2.123,0.0,6.96,20.8,1.219,0.0,2.25,7.99,4.029,0.0,9.42
1729951358.76,20.8,1.272,0.0,1.85,20.8,2.136,0.0,4.17,19.2,1.181,0.0,4.11,8.0,3.817,0.0,5.53
1729951358.86,19.2,1.239,0.0,2.303,19.2,1.619,0.0,5.49,20.8,1.158,0.0,2.63,8.0,3.336,0.0,4.59
1729951358.96,19.2,1.17,0.0,2.757,19.2,1.629,0.0,3.15,19.2,1.015,0.0,1.31,7.99,2.919,0.0,4.8
1729951359.06,20.8,1.033,0.0,3.21,19.2,1.524,0.0,5.09,20.8,1.004,0.0,1.94,8.01,2.836,0.0,6.51
1729951359.16,19.2,0.905,0.0,1.89,20.8,1.48,0.0,4.19,20.8,1.017,0.0,0.883,9.6,2.385,0.0,5.85
1729951359.26,20.8,1.255,0.0,1.795,20.8,1.511,0.0,4.0,19.2,1.061,0.0,3.62,8.0,2.651,0.0,5.37
1729951359.36,19.2,1.049,0.0,1.7,20.8,1.341,0.0,2.65,19.2,1.043,0.0,4.93,8.0,2.605,0.0,4.08
1729951359.46,20.8,1.05,0.0,1.785,19.2,1.466,0.0,3.78,20.8,0.982,0.0,3.46,6.4,2.725,0.0,5.23
1729951359.56,20.8,0.974,0.0,1.87,20.8,1.495,0.0,7.38,19.2,0.992,0.0,4.33,9.61,2.793,0.0,8.38
1729951359.66,19.2,0.843,0.0,2.74,19.2,1.411,0.0,3.52,20.8,1.03,0.0,6.12,8.0,2.187,0.0,4.88
1729951359.76,20.8,0.777,0.0,3.3,20.8,1.52,0.0,4.0,20.8,1.106,0.0,4.35,7.99,1.822,0.0,5.17
1729951359.86,19.2,0.978,0.0,2.15,19.2,1.332,0.0,7.58,19.2,0.927,0.0,3.57,8.01,1.51,0.0,4.56
1729951359.96,20.8,0.788,0.0,1.0,20.8,1.364,0.0,4.01,19.2,0.836,0.0,1.1,6.39,1.384,0.0,6.27
1729951360.06,19.2,0.749,0.0,1.6,19.2,1.391,0.0,6.41,20.8,0.788,0.0,3.52,8.0,1.748,0.0,8.03
1729951360.16,20.8,0.709,0.0,7.25,20.8,1.391,0.0,7.76,19.2,0.931,0.0,7.72,8.01,1.755,0.0,10.2
1729951360.26,19.2,0.805,0.0,4.38,19.2,1.583,0.0,4.67,20.8,1.035,0.0,6.13,7.99,1.844,0.0,7.18
1729951360.36,20.8,0.9,0.0,3.71,20.8,1.413,0.0,8.09,19.2,0.913,0.0,5.58,8.0,1.933,0.0,7.04
1729951360.46,19.2,0.895,0.0,5.01,19.2,1.338,0.0,8.63,20.8,0.807,0.0,6.1,8.0,2.187,0.0,11.1
1729951360.56,20.8,0.887,0.0,6.5,20.8,1.46,0.0,6.72,19.2,0.796,0.0,7.18,9.61,2.296,0.0,9.97
1729951360.66,19.2,1.05,0.0,8.53,19.2,1.565,0.0,8.64,19.2,0.901,0.0,8.2,8.0,2.539,0.0,12.2
1729951360.76,20.8,1.061,0.0,8.36,20.8,1.8,0.0,8.86,20.8,0.904,0.0,8.16,8.01,2.761,0.0,10.5
1729951360.86,19.2,1.054,0.0,8.59,19.2,1.89,0.0,11.48,19.2,1.04,0.0,9.01,7.99,3.142,0.0,14.1
1729951360.96,20.8,1.018,0.0,11.1,20.8,1.824,0.0,14.1,20.8,1.037,0.0,11.5,8.01,3.388,0.0,17.2
1729951361.06,19.2,1.157,0.0,6.84,19.2,1.655,0.0,11.6,19.2,0.758,0.0,7.25,8.0,3.403,0.0,13.9
1729951361.16,20.8,0.918,0.0,1.42,20.8,1.6,0.0,9.22,20.8,0.977,0.0,1.5,8.0,3.33,0.0,11.0
1729951361.26,19.2,0.805,0.0,1.27,19.2,1.749,0.0,7.77,19.2,0.66,0.0,2.59,7.99,3.167,0.0,10.4
1729951361.36,20.8,0.816,0.0,1.18,20.8,1.601,0.0,9.685,20.8,0.827,0.0,1.52,8.0,3.101,0.0,9.91
1729951361.46,19.2,0.899,0.0,1.89,19.2,1.45,0.0,11.6,20.8,0.753,0.0,3.77,8.01,3.057,0.0,14.3
1729951361.56,20.8,0.836,0.0,1.18,20.8,1.526,0.0,8.13,19.2,0.65,0.0,4.5,7.99,2.815,0.0,11.3
1729951361.66,19.2,0.746,0.0,1.22,19.2,1.586,0.0,9.46,20.8,0.585,0.0,3.36,8.0,2.712,0.0,12.2
1729951361.76,20.8,0.803,0.0,2.19,20.8,1.543,0.0,10.1,19.2,0.578,0.0,4.72,8.01,2.593,0.0,12.5
1729951361.86,19.2,0.915,0.0,1.75,19.2,1.606,0.0,9.64,20.8,0.751,0.0,2.68,7.99,2.459,0.0,14.2
1729951361.96,20.8,1.093,0.0,1.87,20.8,1.418,0.0,9.18,19.2,0.644,0.0,4.54,8.01,2.51,0.0,11.4
1729951362.06,19.2,1.135,0.0,1.17,19.2,1.527,0.0,9.99,20.8,0.782,0.0,5.22,8.0,2.61,0.0,12.3
1729951362.16,20.8,0.998,0.0,1.05,20.8,1.774,0.0,11.7,19.2,0.634,0.0,3.82,7.99,2.516,0.0,13.9
1729951362.26,19.2,0.915,0.0,1.13,19.2,1.707,0.0,11.8,20.8,0.826,0.0,5.6,8.0,2.755,0.0,14.2
1729951362.36,20.8,1.151,0.0,1.46,20.8,1.88,0.0,14.1,19.2,0.756,0.0,3.98,8.01,2.952,0.0,18.9
1729951362.46,19.2,1.322,0.0,1.21,19.2,1.671,0.0,16.4,20.8,0.821,0.0,4.24,7.99,2.976,0.0,16.5
1729951362.56,20.8,1.182,0.0,0.917,20.8,1.816,0.0,13.1,19.2,0.729,0.0,3.0,8.01,2.883,0.0,11.9
1729951362.66,19.2,1.079,0.0,4.48,19.2,1.971,0.0,14.5,20.8,0.69,0.0,3.75,8.0,2.785,0.0,2.17
1729951362.76,19.2,0.972,0.0,5.42,19.2,1.767,0.0,12.8,19.1,0.866,0.0,4.35,8.01,2.783,0.0,2.17
1729951362.86,20.8,1.329,0.0,3.98,20.8,1.878,0.0,12.3,20.9,0.954,0.0,2.8,7.99,2.845,0.0,7.67
1729951362.96,19.2,1.26,0.0,4.86,19.1,1.545,0.0,13.1,19.2,0.88,0.0,4.46,8.0,3.036,0.0,2.95
1729951363.06,20.8,1.075,0.0,4.65,20.9,1.507,0.0,10.8,20.8,0.698,0.0,3.66,8.0,2.648,0.0,1.64
1729951363.16,19.2,0.932,0.0,3.62,19.2,1.576,0.0,12.9,19.2,0.643,0.0,4.15,8.0,2.37,0.0,1.98
1729951363.26,20.8,0.773,0.0,5.47,19.2,1.356,0.0,13.6,20.8,0.916,0.0,4.6,8.01,2.358,0.0,2.71
1729951363.36,19.2,1.001,0.0,3.83,20.8,1.439,0.0,14.9,20.8,0.842,0.0,2.9,8.0,2.024,0.0,12.5
1729951363.46,20.8,1.08,0.0,4.39,20.8,1.33,0.0,14.5,19.2,0.851,0.0,4.51,7.99,2.082,0.0,2.77
1729951363.56,19.2,0.861,0.0,4.9,19.2,1.513,0.0,2.95,20.8,0.752,0.0,4.67,8.01,2.181,0.0,1.82
1729951363.66,20.8,0.895,0.0,4.43,20.8,1.568,0.0,3.78,19.2,0.813,0.0,4.23,7.99,2.362,0.0,2.88
1729951363.76,20.8,0.894,0.0,5.91,19.2,1.576,0.0,3.605,19.2,1.168,0.0,5.3,8.01,2.57,0.0,4.39
1729951363.86,19.2,0.792,0.0,6.75,20.8,1.776,0.0,3.43,20.8,1.057,0.0,3.94,7.99,2.213,0.0,12.6
1729951363.96,20.8,1.003,0.0,5.68,20.8,1.378,0.0,9.07,20.8,0.968,0.0,5.16,8.0,1.831,0.0,3.58
1729951364.06,19.2,0.938,0.0,4.6,19.2,1.497,0.0,2.93,19.2,0.78,0.0,3.75,6.4,1.707,0.0,1.84
1729951364.16,20.8,1.026,0.0,4.6,20.8,1.442,0.0,3.28,20.8,0.792,0.0,4.89,8.0,2.142,0.0,3.27
1729951364.26,19.2,1.004,0.0,4.74,19.2,1.784,0.0,3.49,19.2,1.068,0.0,5.46,8.0,2.4,0.0,2.69
1729951364.36,20.8,0.934,0.0,7.72,20.8,1.765,0.0,3.1,20.8,1.101,0.0,6.88,8.01,2.363,0.0,13.1
1729951364.46,19.2,1.026,0.0,4.65,19.2,1.601,0.0,10.8,19.2,1.047,0.0,4.88,7.99,2.63,0.0,2.68
1729951364.56,20.8,1.189,0.0,4.84,20.8,1.873,0.0,2.1,19.2,1.223,0.0,4.95,8.0,3.315,0.0,1.64
1729951364.66,19.2,1.109,0.0,4.48,19.2,1.66,0.0,4.25,20.8,0.953,0.0,4.79,8.01,3.58,0.0,3.64
1729951364.76,19.2,1.158,0.0,3.57,19.2,1.956,0.0,2.45,20.8,1.115,0.0,4.63,9.59,3.401,0.0,3.26
1729951364.86,20.8,1.028,0.0,5.9,20.8,1.737,0.0,4.45,19.2,1.249,0.0,6.51,8.01,2.991,0.0,10.4
1729951364.96,20.8,1.022,0.0,3.95,20.8,1.532,0.0,8.83,20.8,1.098,0.0,5.16,6.4,2.557,0.0,3.02
1729951365.06,19.2,1.093,0.0,3.78,19.2,1.464,0.0,3.26,19.2,0.859,0.0,4.17,9.59,2.105,0.0,1.47
1729951365.16,20.8,1.038,0.0,3.48,20.8,1.438,0.0,5.48,19.2,0.782,0.0,4.38,8.0,2.11,0.0,3.32
1729951365.26,19.2,1.0,0.0,3.17,19.2,1.908,0.0,3.23,20.8,1.099,0.0,4.59,8.0,2.142,0.0,2.41
1729951365.36,20.8,0.976,0.0,7.09,20.8,1.839,0.0,5.65,19.2,1.213,0.0,5.89,6.4,2.345,0.0,10.4
1729951365.46,19.2,1.185,0.0,3.71,19.2,1.698,0.0,9.42,20.8,1.013,0.0,7.19,9.59,2.371,0.0,4.39
1729951365.56,20.8,1.193,0.0,4.5,20.8,1.556,0.0,4.56,19.2,0.686,0.0,5.535,8.01,2.72,0.0,2.81
1729951365.66,19.2,1.098,0.0,2.9,19.2,1.48,0.0,4.61,20.8,0.613,0.0,3.88,7.99,2.312,0.0,4.88
1729951365.76,19.2,1.041,0.0,2.34,19.2,1.578,0.0,4.65,19.2,0.556,0.0,4.01,8.0,2.261,0.0,2.26
1729951365.86,20.8,0.984,0.0,5.97,20.8,1.393,0.0,6.47,20.8,0.698,0.0,4.14,6.4,1.88,0.0,7.52
1729951365.96,20.8,1.026,0.0,2.84,20.8,1.497,0.0,7.96,20.8,0.793,0.0,5.59,9.6,1.643,0.0,4.52
1729951366.06,19.2,0.953,0.0,3.42,19.2,1.379,0.0,5.52,19.2,0.63,0.0,3.52,8.0,1.68,0.0,3.5
1729951366.16,19.2,1.071,0.0,3.94,19.2,1.743,0.0,4.19,19.2,0.844,0.0,4.33,6.4,2.081,0.0,3.33
1729951366.26,20.8,0.911,0.0,13.1,20.8,1.896,0.0,6.53,20.8,0.998,0.0,5.25,9.61,2.427,0.0,16.6
1729951366.36,19.2,0.785,0.0,6.9,20.8,1.464,0.0,15.3,19.2,0.915,0.0,11.7,7.99,2.484,0.0,7.06
1729951366.46,20.8,1.043,0.0,6.96,19.2,1.395,0.0,6.82,20.8,0.891,0.0,7.16,8.0,2.476,0.0,6.49
1729951366.56,19.2,0.917,0.0,7.47,19.2,1.347,0.0,6.15,19.2,0.67,0.0,7.21,8.01,2.571,0.0,7.61
1729951366.66,20.8,1.237,0.0,8.49,19.2,1.599,0.0,7.56,20.8,0.724,0.0,7.67,6.39,3.015,0.0,10.4
