Time,F2F4Bitrate,F2F4Jitter,F2F4Datagrams,F2F4Delay,F2S1Bitrate,F2S1Jitter,F2S1Datagrams,F2S1Delay,F2C1Bitrate,F2C1Jitter,F2C1Datagrams,F2C1Delay,F2F1Bitrate,F2F1Jitter,F2F1Datagrams,F2F1Delay
1729951749.87,19.2,1.233,0.0,5.86,40.0,1.347,0.0,2.79,8.01,1.925,0.0,2.09,19.2,1.072,0.0,2.67
1729951749.97,20.8,1.68,0.0,5.89,40.0,0.903,0.0,3.23,8.0,1.763,0.0,3.49,20.8,1.039,0.0,4.55
1729951750.07,19.2,1.728,0.0,9.12,38.4,1.107,0.0,2.57,6.4,1.924,0.0,2.33,19.2,1.0,0.0,5.73
1729951750.17,19.2,1.535,0.0,10.9,40.0,1.072,0.0,4.73,9.6,1.876,0.0,2.47,20.8,0.897,0.0,6.65
1729951750.27,20.8,1.403,0.0,13.7,41.6,0.855,0.0,7.16,6.4,1.981,0.0,2.37,20.8,1.064,0.0,8.14
1729951750.37,19.2,1.591,0.0,12.1,38.4,1.002,0.0,5.71,8.0,2.089,0.0,2.09,19.2,0.924,0.0,8.15
1729951750.47,19.2,1.901,0.0,13.6,41.6,1.109,0.0,6.97,8.01,2.387,0.0,3.14,20.8,0.973,0.0,8.9
1729951750.57,20.8,1.972,0.0,15.9,38.4,0.961,0.0,9.23,8.01,2.694,0.0,1.69,19.2,0.968,0.0,9.87
1729951750.67,19.2,1.387,0.0,18.3,41.6,1.151,0.0,13.0,8.0,2.951,0.0,3.11,19.2,1.025,0.0,10.6
1729951750.77,20.8,1.305,0.0,19.7,40.0,0.984,0.0,12.1,9.6,2.733,0.0,2.06,20.8,1.042,0.0,10.4
1729951750.87,20.8,1.516,0.0,16.0,40.0,1.127,0.0,9.2,7.99,2.642,0.0,2.79,19.2,1.04,0.0,10.4
1729951750.97,19.2,1.262,0.0,15.4,40.0,1.042,0.0,11.2,8.0,2.705,0.0,2.01,20.8,1.013,0.0,7.57
1729951751.07,20.8,1.37,0.0,16.4,38.4,1.101,0.0,9.36,8.0,2.819,0.0,1.72,19.2,1.006,0.0,1.89
1729951751.17,20.8,1.282,0.0,17.5,41.6,1.017,0.0,14.0,8.0,2.692,0.0,2.9,20.8,0.876,0.0,3.18
1729951751.27,19.2,1.142,0.0,15.8,40.0,0.96,0.0,8.38,8.0,2.744,0.0,1.91,19.2,0.987,0.0,2.08
1729951751.37,20.8,1.242,0.0,14.5,38.4,1.203,0.0,9.05,8.0,3.052,0.0,2.21,20.8,1.051,0.0,3.2
1729951751.47,19.2,1.354,0.0,12.6,40.0,1.198,0.0,15.9,8.0,2.784,0.0,1.97,19.2,1.01,0.0,2.16
1729951751.57,20.8,1.29,0.0,4.2,38.4,1.281,0.0,8.69,8.0,2.799,0.0,1.76,20.8,1.0,0.0,2.16
1729951751.67,19.2,1.207,0.0,12.3,43.2,1.261,0.0,15.5,8.0,2.412,0.0,2.84,19.2,0.853,0.0,2.65
1729951751.77,20.8,1.077,0.0,3.73,38.4,1.024,0.0,10.2,8.01,2.162,0.0,1.78,20.8,0.986,0.0,0.983
1729951751.87,19.2,1.191,0.0,5.24,38.4,1.234,0.0,11.1,6.4,2.313,0.0,2.52,19.2,0.975,0.0,2.09
1729951751.97,20.8,1.293,0.0,6.47,41.6,1.54,0.0,16.0,9.61,2.36,0.0,2.79,20.8,1.016,0.0,0.894
1729951752.07,19.2,1.578,0.0,7.98,36.8,1.362,0.0,10.6,6.4,2.836,0.0,1.8,19.2,1.166,0.0,1.52
1729951752.17,20.8,1.5,0.0,7.11,41.6,1.447,0.0,2.19,8.0,3.021,0.0,3.53,20.8,1.119,0.0,0.96
1729951752.27,19.2,1.439,0.0,6.67,40.0,1.17,0.0,2.16,8.0,2.904,0.0,2.5,19.2,1.06,0.0,0.824
1729951752.37,20.8,1.344,0.0,7.3,40.0,1.51,0.0,1.94,9.6,2.916,0.0,2.76,19.2,0.863,0.0,2.78
1729951752.47,20.8,1.373,0.0,8.06,40.0,1.033,0.0,5.61,8.0,3.108,0.0,2.89,20.8,0.937,0.0,2.77
1729951752.57,19.2,1.412,0.0,8.9,40.0,0.8,0.0,2.32,8.0,2.877,0.0,1.85,20.8,0.859,0.0,2.92
1729951752.67,20.8,1.354,0.0,8.46,41.6,0.899,0.0,5.79,8.0,2.66,0.0,2.41,20.8,0.794,0.0,4.58
1729951752.77,19.2,1.431,0.0,7.21,41.6,0.978,0.0,2.26,8.01,2.505,0.0,2.12,19.2,0.726,0.0,3.0
1729951752.87,20.8,1.58,0.0,7.14,40.0,0.992,0.0,7.65,6.4,2.489,0.0,1.91,19.2,0.922,0.0,4.22
1729951752.97,19.2,1.67,0.0,7.33,40.0,0.983,0.0,3.2,8.0,2.866,0.0,3.42,20.8,0.954,0.0,2.91
1729951753.07,20.8,1.798,0.0,7.9,40.0,1.275,0.0,3.08,8.0,3.012,0.0,2.915,19.2,0.981,0.0,3.23
1729951753.17,19.2,1.655,0.0,8.83,40.0,1.126,0.0,8.05,8.0,2.841,0.0,2.41,20.8,0.991,0.0,3.98
1729951753.27,20.8,1.536,0.0,6.46,40.0,1.03,0.0,7.55,8.0,2.335,0.0,1.97,19.2,0.928,0.0,2.31
1729951753.37,19.2,1.391,0.0,7.57,40.0,0.816,0.0,4.17,8.01,2.121,0.0,1.71,20.8,1.048,0.0,3.58
1729951753.47,20.8,1.69,0.0,6.71,40.0,0.94,0.0,3.0,7.99,1.838,0.0,2.04,20.8,1.004,0.0,1.54
1729951753.57,19.2,1.897,0.0,6.96,38.4,1.093,0.0,4.45,8.0,2.227,0.0,3.375,19.2,1.104,0.0,3.05
1729951753.67,20.8,2.02,0.0,7.71,41.6,1.078,0.0,8.52,8.0,2.563,0.0,4.71,19.2,1.008,0.0,2.07
1729951753.77,19.2,1.776,0.0,7.61,38.4,1.149,0.0,7.66,7.99,2.551,0.0,4.38,20.8,0.957,0.0,1.87
1729951753.87,20.8,1.842,0.0,7.07,41.6,0.956,0.0,4.92,8.01,2.751,0.0,4.41,20.8,1.025,0.0,1.39
1729951753.97,19.2,1.485,0.0,6.13,40.0,1.119,0.0,3.59,9.59,2.492,0.0,4.655,19.2,1.111,0.0,1.32
1729951754.07,20.8,1.853,0.0,6.42,38.4,1.286,0.0,5.25,6.4,2.734,0.0,4.9,19.2,1.124,0.0,1.82
1729951754.17,19.2,1.919,0.0,10.7,40.0,1.212,0.0,10.8,8.0,2.667,0.0,4.71,20.8,1.024,0.0,1.21
1729951754.27,20.8,1.75,0.0,9.39,41.6,1.179,0.0,7.57,8.0,2.493,0.0,6.57,19.2,0.868,0.0,1.14
1729951754.37,19.2,1.778,0.0,7.92,38.4,1.138,0.0,6.36,8.0,2.282,0.0,8.02,20.8,1.033,0.0,0.917
1729951754.47,20.8,1.787,0.0,8.87,41.5,1.09,0.0,5.15,8.0,2.501,0.0,8.16,19.2,1.185,0.0,4.53
1729951754.57,19.2,2.035,0.0,8.31,38.4,1.192,0.0,6.03,8.0,2.863,0.0,10.4,20.8,1.195,0.0,4.48
1729951754.67,19.2,2.167,0.0,11.7,38.4,1.369,0.0,9.24,8.01,3.556,0.0,13.5,19.2,1.277,0.0,4.73
1729951754.77,20.8,2.157,0.0,13.0,41.6,1.302,0.0,9.01,8.0,3.563,0.0,15.7,20.8,1.152,0.0,3.38
1729951754.87,19.2,1.597,0.0,9.77,40.0,1.215,0.0,7.35,7.99,3.658,0.0,13.0,19.2,1.105,0.0,5.18
1729951754.97,20.8,1.557,0.0,8.07,40.0,1.267,0.0,5.69,8.0,3.111,0.0,8.59,20.8,1.228,0.0,3.74
1729951755.07,19.2,1.911,0.0,9.16,38.4,1.388,0.0,6.61,8.01,2.899,0.0,2.41,19.2,1.211,0.0,4.65
1729951755.17,19.2,1.796,0.0,13.7,40.0,1.493,0.0,8.855,9.58,2.847,0.0,2.88,20.8,1.191,0.0,5.49
1729951755.27,20.8,1.888,0.0,13.0,41.5,1.309,0.0,11.1,8.01,2.747,0.0,3.56,19.2,1.108,0.0,7.61
1729951755.37,20.8,1.529,0.0,10.9,40.2,1.389,0.0,9.45,8.0,2.59,0.0,1.82,20.8,1.393,0.0,5.76
1729951755.47,20.8,1.34,0.0,8.71,40.0,1.288,0.0,5.86,7.99,2.445,0.0,3.19,19.2,1.393,0.0,4.58
1729951755.57,19.2,1.365,0.0,9.82,38.4,1.443,0.0,6.155,8.0,2.494,0.0,1.76,20.8,1.405,0.0,5.03
1729951755.67,20.8,1.653,0.0,12.8,40.0,1.619,0.0,6.45,8.0,2.745,0.0,2.19,19.2,1.207,0.0,6.68
1729951755.77,19.2,1.773,0.0,12.9,41.6,1.448,0.0,9.13,8.0,2.392,0.0,2.24,20.8,0.999,0.0,7.1
1729951755.87,20.8,1.429,0.0,10.1,38.4,1.35,0.0,10.0,7.99,1.945,0.0,2.03,19.2,1.3,0.0,5.34
1729951755.97,19.2,1.146,0.0,10.0,40.0,1.431,0.0,6.18,8.0,1.718,0.0,3.18,20.8,1.212,0.0,5.28
1729951756.07,20.8,1.285,0.0,10.6,40.0,1.293,0.0,7.09,6.4,1.78,0.0,2.25,19.2,1.044,0.0,5.67
1729951756.17,19.2,1.492,0.0,18.1,38.4,1.316,0.0,7.98,7.99,2.141,0.0,3.28,19.2,1.076,0.0,10.2
1729951756.27,20.8,1.494,0.0,21.1,41.7,1.197,0.0,15.5,8.01,2.368,0.0,1.87,20.8,0.95,0.0,10.6
1729951756.37,19.2,1.442,0.0,16.3,39.9,1.086,0.0,19.6,9.6,2.724,0.0,1.61,20.8,1.22,0.0,8.88
1729951756.47,20.8,1.394,0.0,16.9,40.1,1.194,0.0,16.2,6.4,2.822,0.0,2.89,19.2,1.108,0.0,9.45
1729951756.57,19.2,1.634,0.0,18.1,38.4,0.697,0.0,14.5,7.99,2.975,0.0,2.01,19.2,0.754,0.0,9.54
1729951756.67,20.8,1.768,0.0,22.4,41.6,1.019,0.0,14.8,8.0,3.388,0.0,3.03,20.8,0.787,0.0,12.4
1729951756.77,19.2,1.791,0.0,23.7,40.0,0.721,0.0,18.8,8.0,3.552,0.0,1.93,20.8,0.848,0.0,11.7
1729951756.87,20.8,1.643,0.0,21.5,40.0,0.778,0.0,23.0,8.0,3.52,0.0,2.91,19.2,0.946,0.0,10.3
1729951756.97,19.2,1.478,0.0,19.2,41.6,0.784,0.0,19.2,8.0,3.382,0.0,2.07,20.8,0.817,0.0,10.6
1729951757.07,20.8,1.374,0.0,16.7,40.0,0.51,0.0,15.7,7.99,3.304,0.0,2.34,19.2,0.707,0.0,9.72
1729951757.17,19.2,1.719,0.0,18.4,40.0,0.909,0.0,13.6,8.01,3.397,0.0,1.95,20.8,0.775,0.0,10.0
1729951757.27,20.8,1.559,0.0,20.1,40.0,0.833,0.0,14.9,8.01,3.538,0.0,1.65,20.8,0.828,0.0,7.75
1729951757.37,19.2,1.457,0.0,13.3,40.0,0.718,0.0,21.3,7.99,3.45,0.0,3.84,19.2,0.714,0.0,3.81
1729951757.47,20.8,1.241,0.0,11.7,40.0,0.678,0.0,13.5,8.0,3.094,0.0,1.76,19.2,0.765,0.0,3.62
1729951757.57,19.2,1.251,0.0,12.1,40.0,0.659,0.0,14.0,8.01,2.779,0.0,2.93,20.8,0.735,0.0,4.58
1729951757.67,20.8,1.723,0.0,8.31,41.6,0.733,0.0,13.7,8.0,2.511,0.0,3.48,19.2,0.76,0.0,4.5
1729951757.77,19.2,1.53,0.0,11.7,40.0,0.726,0.0,15.7,8.0,2.67,0.0,2.49,20.8,0.854,0.0,4.94
1729951757.87,20.8,1.5,0.0,7.86,40.0,1.045,0.0,19.2,8.0,2.656,0.0,3.7,19.2,0.682,0.0,4.03
1729951757.97,19.2,1.575,0.0,9.6,40.0,0.674,0.0,12.2,8.0,2.653,0.0,2.84,20.8,0.816,0.0,5.09
1729951758.07,20.8,1.776,0.0,9.86,40.0,0.972,0.0,11.1,8.0,2.58,0.0,3.25,19.2,0.918,0.0,5.73
1729951758.17,19.2,1.733,0.0,8.88,40.0,0.769,0.0,6.32,7.99,2.634,0.0,4.06,20.8,0.808,0.0,4.69
1729951758.27,20.8,1.806,0.0,16.6,40.0,0.73,0.0,6.52,8.0,2.781,0.0,2.86,20.8,0.773,0.0,5.83
1729951758.37,19.2,1.874,0.0,7.57,38.4,0.877,0.0,18.1,8.01,2.425,0.0,4.17,19.2,0.718,0.0,4.19
1729951758.47,20.8,1.544,0.0,8.24,41.6,0.761,0.0,5.31,8.0,2.168,0.0,2.43,20.8,0.859,0.0,4.78
1729951758.57,19.2,1.76,0.0,7.51,40.0,1.002,0.0,6.09,8.01,1.853,0.0,3.57,19.2,0.894,0.0,4.74
1729951758.67,20.8,1.937,0.0,10.5,40.0,0.806,0.0,5.71,7.99,1.683,0.0,3.33,20.8,0.868,0.0,4.7
1729951758.77,19.2,2.234,0.0,11.7,38.4,1.06,0.0,9.92,9.6,1.726,0.0,2.6,19.2,0.852,0.0,4.58
1729951758.87,20.8,2.062,0.0,6.11,41.6,1.035,0.0,11.5,6.4,1.92,0.0,3.83,20.8,0.809,0.0,4.15
1729951758.97,19.2,1.759,0.0,7.23,40.0,0.972,0.0,5.83,8.0,2.021,0.0,1.99,19.2,1.057,0.0,4.44
1729951759.07,19.2,1.683,0.0,5.05,40.0,1.192,0.0,5.78,8.01,2.315,0.0,3.28,19.2,1.087,0.0,4.2
1729951759.17,20.8,2.036,0.0,10.1,40.0,1.085,0.0,4.13,7.99,2.19,0.0,2.0,20.8,1.156,0.0,3.96
1729951759.27,19.2,1.847,0.0,12.3,38.4,1.076,0.0,9.61,8.01,2.127,0.0,2.43,20.8,1.196,0.0,6.67
1729951759.37,19.2,1.424,0.0,6.6,41.6,0.951,0.0,9.91,8.0,2.067,0.0,1.94,19.2,0.946,0.0,3.56
1729951759.47,20.8,1.328,0.0,7.24,40.0,1.102,0.0,6.23,7.99,1.861,0.0,1.77,19.2,1.195,0.0,4.36
1729951759.57,20.8,1.531,0.0,6.02,40.0,0.952,0.0,6.54,8.01,2.035,0.0,2.81,20.8,1.178,0.0,5.443
1729951759.67,19.2,1.698,0.0,12.4,40.0,1.13,0.0,6.27,8.0,2.447,0.0,1.89,20.8,1.149,0.0,6.527
1729951759.77,20.8,1.591,0.0,13.1,40.0,1.396,0.0,11.0,7.99,2.992,0.0,3.68,19.2,1.152,0.0,7.61
1729951759.87,20.8,1.593,0.0,7.11,40.0,1.17,0.0,11.8,8.0,3.236,0.0,4.72,20.8,0.943,0.0,7.33
1729951759.97,19.2,1.41,0.0,9.24,38.4,1.198,0.0,7.36,8.0,3.258,0.0,6.14,19.2,1.182,0.0,6.025
1729951760.07,20.8,1.829,0.0,6.79,41.6,1.219,0.0,7.2,8.0,2.727,0.0,5.51,20.8,1.152,0.0,4.72
1729951760.17,19.2,1.476,0.0,17.4,38.4,1.425,0.0,6.92,8.01,2.956,0.0,4.98,19.2,1.362,0.0,7.46
1729951760.27,20.8,1.466,0.0,7.42,41.6,1.345,0.0,14.7,7.99,2.82,0.0,8.0,19.2,1.127,0.0,10.2
1729951760.37,19.2,1.659,0.0,7.77,38.4,1.249,0.0,7.19,8.0,2.917,0.0,10.2,20.8,0.985,0.0,4.42
1729951760.47,20.8,1.979,0.0,9.7,40.0,1.072,0.0,7.59,8.0,2.98,0.0,13.7,19.2,1.251,0.0,3.06
1729951760.57,19.2,1.771,0.0,9.72,40.0,1.393,0.0,7.85,8.0,3.532,0.0,11.3,20.8,1.459,0.0,5.51
1729951760.67,20.8,1.62,0.0,9.74,38.4,1.302,0.0,14.2,8.0,3.642,0.0,13.3,19.2,1.25,0.0,9.33
1729951760.77,19.2,1.901,0.0,8.4,40.0,1.347,0.0,8.3,8.0,3.761,0.0,14.0,20.8,1.158,0.0,5.39
1729951760.87,20.8,1.744,0.0,8.99,40.0,1.193,0.0,7.38,8.0,3.275,0.0,8.36,19.2,0.922,0.0,4.43
1729951760.97,19.2,2.004,0.0,9.15,40.0,0.805,0.0,7.99,8.0,2.72,0.0,4.26,19.2,0.864,0.0,5.3
1729951761.07,20.8,1.81,0.0,9.415,40.0,0.939,0.0,7.68,8.0,2.663,0.0,2.48,20.8,1.059,0.0,5.51
1729951761.17,19.2,1.98,0.0,9.68,41.7,0.79,0.0,11.0,8.0,2.689,0.0,4.14,20.8,1.003,0.0,7.51
1729951761.27,20.8,1.902,0.0,8.23,40.0,0.805,0.0,8.31,8.0,2.572,0.0,3.12,20.8,0.94,0.0,5.83
1729951761.37,19.2,2.006,0.0,8.62,40.0,0.898,0.0,7.19,8.01,2.453,0.0,3.33,19.2,0.962,0.0,4.32
1729951761.47,20.8,2.078,0.0,7.89,41.6,0.729,0.0,8.31,7.99,2.44,0.0,3.13,20.8,0.782,0.0,4.89
1729951761.57,19.2,1.728,0.0,10.795,40.0,0.839,0.0,7.34,7.99,2.76,0.0,2.15,19.2,0.932,0.0,5.16
1729951761.67,20.8,1.537,0.0,13.7,40.0,0.779,0.0,12.6,8.01,2.366,0.0,3.21,20.8,0.987,0.0,8.47
1729951761.77,19.2,1.771,0.0,6.55,40.0,0.779,0.0,7.5,9.6,1.699,0.0,1.92,19.2,0.855,0.0,4.84
1729951761.87,20.8,1.746,0.0,7.48,40.0,0.831,0.0,6.81,6.4,1.585,0.0,3.43,20.8,0.75,0.0,4.23
1729951761.97,19.2,1.986,0.0,9.44,40.0,0.818,0.0,8.09,8.01,1.571,0.0,1.67,19.2,0.829,0.0,4.49
1729951762.07,20.8,1.642,0.0,11.4,40.0,0.821,0.0,11.0,7.99,1.829,0.0,3.4,20.8,0.868,0.0,7.89
1729951762.17,19.2,1.557,0.0,14.3,40.0,0.877,0.0,13.9,8.0,1.71,0.0,2.14,19.2,1.077,0.0,8.79
1729951762.27,19.2,1.412,0.0,10.1,40.0,0.947,0.0,10.3,8.0,1.965,0.0,2.63,19.2,0.955,0.0,6.45
1729951762.37,20.8,1.581,0.0,13.7,40.0,0.886,0.0,12.3,8.0,2.193,0.0,2.22,20.8,0.834,0.0,7.64
1729951762.47,19.2,1.622,0.0,15.5,40.0,0.769,0.0,14.8,8.01,2.315,0.0,1.96,19.2,0.866,0.0,9.33
1729951762.57,20.8,1.636,0.0,15.8,40.0,0.787,0.0,15.0,9.59,2.341,0.0,3.12,20.8,0.859,0.0,9.0
1729951762.67,19.2,1.722,0.0,15.5,40.0,0.922,0.0,14.7,8.0,2.484,0.0,1.91,19.2,0.869,0.0,9.28
1729951762.77,19.2,1.857,0.0,15.8,40.0,0.899,0.0,14.6,6.4,2.862,0.0,3.07,20.8,0.952,0.0,9.44
1729951762.87,20.8,1.904,0.0,19.0,40.0,0.937,0.0,16.7,9.61,2.901,0.0,1.9,19.2,0.951,0.0,11.1
1729951762.97,20.8,1.755,0.0,18.4,40.0,0.912,0.0,16.4,8.0,3.134,0.0,3.17,20.8,0.914,0.0,11.2
1729951763.07,19.2,1.509,0.0,16.1,39.9,0.958,0.0,14.5,8.0,3.038,0.0,1.95,20.8,1.036,0.0,9.8
1729951763.17,19.2,1.395,0.0,15.7,40.1,0.825,0.0,13.3,7.99,2.933,0.0,2.57,19.2,0.974,0.0,10.0
1729951763.27,20.8,1.615,0.0,14.2,40.0,0.794,0.0,13.1,6.41,3.332,0.0,2.25,20.8,1.014,0.0,9.83
1729951763.37,19.2,1.71,0.0,17.6,38.4,1.016,0.0,14.8,9.59,3.375,0.0,1.87,19.2,1.042,0.0,7.54
1729951763.47,20.8,1.562,0.0,17.5,40.0,0.943,0.0,14.3,6.4,3.009,0.0,3.04,20.8,0.802,0.0,3.64
1729951763.57,19.2,1.182,0.0,14.0,40.0,1.008,0.0,13.6,9.6,2.468,0.0,1.85,19.2,0.944,0.0,3.29
1729951763.67,20.8,1.178,0.0,13.0,41.6,0.822,0.0,14.9,8.0,2.102,0.0,2.44,20.8,0.938,0.0,3.31
1729951763.77,19.2,1.258,0.0,5.99,40.0,0.965,0.0,13.9,6.4,2.281,0.0,1.93,19.2,0.891,0.0,3.9
1729951763.87,20.8,1.344,0.0,6.82,40.0,1.196,0.0,11.9,9.6,2.121,0.0,1.7,20.8,0.912,0.0,3.02
1729951763.97,20.8,1.205,0.0,5.37,40.0,1.028,0.0,10.4,8.0,2.131,0.0,2.76,19.2,0.811,0.0,3.42
1729951764.07,20.8,1.28,0.0,6.25,40.0,1.27,0.0,5.86,8.01,2.244,0.0,1.82,20.8,1.114,0.0,3.84
1729951764.17,19.2,1.186,0.0,6.0,40.0,1.267,0.0,4.45,7.99,2.437,0.0,2.52,19.2,1.142,0.0,3.01
1729951764.27,20.8,1.223,0.0,6.07,40.0,1.158,0.0,5.29,6.4,2.352,0.0,2.7,20.8,1.104,0.0,3.97
1729951764.37,19.2,1.473,0.0,7.43,40.0,1.292,0.0,5.85,9.6,2.115,0.0,4.68,19.2,1.121,0.0,3.93
1729951764.47,20.8,1.513,0.0,4.73,40.0,1.275,0.0,3.8,6.4,2.258,0.0,6.16,19.2,1.003,0.0,3.51
1729951764.57,19.2,1.452,0.0,5.92,40.0,1.154,0.0,4.43,8.0,2.078,0.0,1.79,20.8,1.308,0.0,3.35
1729951764.67,20.8,1.2,0.0,5.51,40.0,1.313,0.0,3.32,8.0,2.253,0.0,2.85,19.2,1.24,0.0,3.99
1729951764.77,19.2,1.663,0.0,5.68,38.4,1.308,0.0,5.1,8.0,2.053,0.0,3.06,20.8,1.148,0.0,4.57
1729951764.87,19.2,1.644,0.0,5.87,40.0,1.63,0.0,4.16,8.0,2.584,0.0,8.66,19.2,1.195,0.0,3.74
1729951764.97,20.8,1.651,0.0,5.11,38.4,1.285,0.0,5.36,8.01,2.792,0.0,3.11,20.8,0.995,0.0,4.3
1729951765.07,19.2,1.553,0.0,5.48,40.0,1.235,0.0,4.47,7.99,2.779,0.0,1.7,19.2,1.196,0.0,3.31
1729951765.17,20.8,1.281,0.0,5.35,40.0,1.356,0.0,4.73,9.6,2.485,0.0,2.2,19.2,0.855,0.0,3.93
1729951765.27,19.2,1.404,0.0,4.81,40.0,0.906,0.0,5.77,6.4,2.061,0.0,3.94,20.8,0.878,0.0,3.37
1729951765.37,20.8,1.418,0.0,5.22,40.0,0.999,0.0,4.28,9.61,1.927,0.0,5.1,20.8,0.803,0.0,4.36
1729951765.47,19.2,1.464,0.0,4.46,41.6,0.83,0.0,5.36,6.4,1.686,0.0,2.49,19.2,0.708,0.0,3.33
1729951765.57,20.8,1.351,0.0,5.2,41.6,0.726,0.0,4.6,8.0,1.794,0.0,3.52,20.8,0.671,0.0,3.34
1729951765.67,20.8,1.374,0.0,4.56,40.0,0.756,0.0,4.16,8.01,2.067,0.0,4.72,19.2,0.847,0.0,2.8
1729951765.77,19.2,1.597,0.0,5.23,40.0,0.841,0.0,5.55,7.99,2.661,0.0,9.19,20.8,0.848,0.0,2.7
1729951765.87,19.2,1.653,0.0,5.77,40.0,0.998,0.0,4.48,8.01,2.962,0.0,11.7,19.2,0.961,0.0,3.51
1729951765.97,20.8,1.662,0.0,5.24,40.0,0.846,0.0,5.92,7.99,2.835,0.0,8.38,20.8,0.86,0.0,3.65
1729951766.07,19.2,1.408,0.0,6.35,40.0,0.905,0.0,6.11,8.01,2.571,0.0,10.3,20.8,0.788,0.0,3.0
1729951766.17,20.8,1.304,0.0,6.34,38.4,0.78,0.0,6.5,7.99,2.375,0.0,8.42,19.2,0.913,0.0,4.25
1729951766.27,19.2,1.199,0.0,5.94,41.6,1.086,0.0,5.47,8.0,2.048,0.0,10.3,19.2,0.992,0.0,3.13
1729951766.37,20.8,1.743,0.0,6.48,40.0,0.977,0.0,5.19,8.0,2.138,0.0,13.2,20.8,0.955,0.0,3.54
1729951766.47,19.2,1.736,0.0,5.87,40.0,1.083,0.0,5.99,8.0,2.502,0.0,20.3,20.8,0.893,0.0,2.64
1729951766.57,20.8,1.546,0.0,6.97,40.0,0.971,0.0,5.55,8.0,2.65,0.0,3.95,19.2,0.824,0.0,3.21
1729951766.67,20.8,1.648,0.0,7.09,40.0,0.926,0.0,6.29,8.0,2.781,0.0,2.37,19.2,1.008,0.0,3.58
1729951766.77,19.2,1.697,0.0,7.33,40.0,1.134,0.0,6.03,9.61,2.896,0.0,2.0,20.8,1.098,0.0,2.76
1729951766.87,20.8,1.88,0.0,7.1,40.0,1.181,0.0,6.82,6.4,2.673,0.0,2.69,19.2,1.079,0.0,4.09
1729951766.97,19.2,1.851,0.0,8.77,40.0,1.02,0.0,7.47,9.59,2.158,0.0,1.97,20.8,0.998,0.0,3.46
1729951767.07,19.2,1.894,0.0,7.38,40.0,1.183,0.0,5.92,8.0,1.883,0.0,3.06,19.2,0.933,0.0,3.97
1729951767.17,20.8,1.839,0.0,9.05,38.4,1.037,0.0,8.15,8.0,1.769,0.0,2.34,20.8,1.131,0.0,5.0
1729951767.27,20.8,1.667,0.0,8.94,41.6,1.234,0.0,8.46,6.4,1.862,0.0,2.36,20.8,1.136,0.0,4.57
1729951767.37,19.2,2.027,0.0,8.24,38.4,1.325,0.0,7.08,9.61,1.813,0.0,2.87,19.2,1.269,0.0,4.03
1729951767.47,20.8,1.846,0.0,8.48,41.6,1.122,0.0,7.72,6.39,2.072,0.0,1.94,20.8,1.125,0.0,3.85
1729951767.57,19.2,1.808,0.0,6.59,38.4,1.216,0.0,6.47,8.01,2.195,0.0,3.1,19.2,0.922,0.0,4.53
1729951767.67,20.8,1.586,0.0,8.59,41.6,1.126,0.0,7.9,7.99,2.313,0.0,1.83,20.8,1.141,0.0,5.04
1729951767.77,19.2,1.34,0.0,8.49,40.0,1.453,0.0,7.29,8.0,1.951,0.0,5.43,19.2,1.345,0.0,5.09
1729951767.87,19.2,1.532,0.0,6.24,40.0,1.394,0.0,6.87,9.6,1.727,0.0,3.15,19.2,1.114,0.0,4.69
1729951767.97,19.2,1.186,0.0,8.26,40.0,1.047,0.0,8.14,8.0,1.722,0.0,2.16,20.8,0.96,0.0,4.94
1729951768.07,20.8,1.236,0.0,10.8,38.4,1.086,0.0,9.91,8.0,1.821,0.0,2.69,19.2,0.748,0.0,6.66
1729951768.17,20.8,1.581,0.0,11.8,40.0,0.922,0.0,11.3,8.01,1.937,0.0,1.9,20.8,1.0,0.0,7.06
1729951768.27,20.8,1.345,0.0,12.1,38.4,1.098,0.0,11.8,7.99,2.043,0.0,8.45,19.2,1.175,0.0,7.91
1729951768.37,19.2,1.326,0.0,14.3,40.0,1.098,0.0,13.5,8.0,2.325,0.0,2.52,20.8,0.879,0.0,8.25
1729951768.47,20.8,1.281,0.0,16.8,40.0,1.029,0.0,15.2,8.01,2.725,0.0,1.78,19.2,0.908,0.0,10.1
1729951768.57,19.2,1.337,0.0,18.5,40.0,1.094,0.0,18.2,7.99,2.919,0.0,1.835,20.8,0.903,0.0,10.5
1729951768.67,20.8,1.404,0.0,17.7,40.0,1.084,0.0,17.4,8.0,3.163,0.0,1.89,19.2,0.972,0.0,10.4
1729951768.77,19.2,1.443,0.0,18.3,38.4,1.195,0.0,17.3,8.01,3.366,0.0,6.48,19.2,1.018,0.0,10.1
1729951768.87,20.8,1.506,0.0,19.4,40.0,1.284,0.0,17.2,7.99,3.621,0.0,2.0,20.8,1.153,0.0,11.1
1729951768.97,19.2,1.52,0.0,18.6,40.0,1.1,0.0,18.1,8.0,3.703,0.0,2.79,19.2,1.052,0.0,12.3
1729951769.07,20.8,1.521,0.0,17.9,41.6,1.088,0.0,18.5,8.0,3.629,0.0,2.77,20.8,0.896,0.0,11.5
1729951769.17,19.2,1.398,0.0,16.9,40.0,1.032,0.0,18.2,8.01,3.564,0.0,2.75,20.8,1.037,0.0,8.38
1729951769.27,20.8,1.206,0.0,16.5,40.0,1.089,0.0,17.1,7.99,3.63,0.0,4.56,19.2,1.056,0.0,4.39
